,Unnamed: 0,text,cmp_code,eu_code
1297,1491,"The core of the gender ideology is the denial of biological differences between men and women, combined with the claim that gender is only social constructs.",603,
1298,1492,"Differences, for example in the selection and exercise of professions, are regarded as evidence of supposed discrimination and their elimination are required.",201.1,
1299,1493,Assessments of gender ideology contradict the findings of biology.,603,
1300,1494,All funding for the teaching and research based on the gender ideology must be deleted.,603,
1301,1495,We reject politically correct language specifications to enforce gender ideology.,603,
1302,1496,Equal opportunities officers are to be abolished.,603,
1303,1497,"When filling positions, the applicant's professional qualifications only have to decide.",304,
1304,1498,Culture,H,
1305,1499,"German leading culture instead of ""multiculturalism""",H,
1306,1500,"Our identity is characterized by our German language, our values, our history and our culture.",601.1,
1307,1501,"The latter are closely linked to Christianity, Enlightenment, our artistic and scientific works.",601.1,
1308,1502,Our identity determines the basic values that are passed on from generation to generation.,601.1,
1309,1503,"The German leading culture describes our values consensus, which is identity -building for our people and distinguishes us from others.",601.1,
1310,1504,It ensures the cohesion of society and is a prerequisite for the functioning of our state.,601.1,
1311,1505,The community -creating effect of German culture is the foundation of our Basic Law and cannot be replaced by a constitutional patriotism.,601.1,
1312,1506,Culture relativism and multiculturalism lead to a side and against each other of parallel societies that lack common values for living together.,608.2,
1313,1507,"In such a fragmented society, conflicts arise that are hardly manageable.",608.2,
1314,1508,The AfD will not allow Germany to lose its traditional culture for misunderstood tolerance before Islam.,601.1,
1315,1509,The German language as the center of our identity,H,
1316,1510,The national language is the heart of a cultural nation.,601.1,
1317,1511,"As a central element of German identity, the AfD wants to fix the German language as a state language in the Basic Law.",601.1,
1318,1512,Germans must not be reduced back to German educational institutions by other languages.,601.1,
1319,1513,German must be preserved as a teaching and science language.,601.1,
1320,1514,"The so -called ""gender -friendly language"" is a grotesque defense of the German language.",603,
1321,1515,It does not create equality.,603,
1322,1516,Language should not be an ideological interests.,603,
1323,1517,"We therefore therefore reject the so -called ""gender -friendly language"" and speak out against any obligation to have to use it.",603,
1324,1518,"The use of the ""light language"" should be limited to cognitively impaired people.",601.1,
1325,1519,Culture,H,
1326,1520,The promotion of cultural institutions must be transparent.,304,
1327,1521,State cultural promotion must not be misused to influence political will formation.,304,
1328,1522,Associations and foundations that are promoted to state must commit themselves to the freedom-democratic basic order.,202.1,
1329,1523,The AfD is committed to the cultural sovereignty of the federal states,301,
1330,1524,And wants to limit the federal cultural policy activities.,301,
1331,1525,Artistic freedom must be preserved in film funding.,201.1,
1332,1526,Identity policy requirements for state film funding must be rejected.,304,
1333,1527,Customs and commemoration,H,
1334,1528,Customs have an identity -creating and community -building.,601.1,
1335,1529,"That is why we want to maintain our customs and dialects, for which local cultural associations make an important contribution.",502,
1336,1530,The suffering of the displaced people must not be forgotten.,601.1,
1337,1531,Monuments and domestic architecture shape home feeling and cultural identity.,601.1,
1338,1532,The beauty of historical city centers must be preserved and restored by reconstructions if necessary.,601.1,
1339,1533,German history is to be approved in its entirety.,601.1,
1340,1534,"The official culture of remembrance must not only concentrate on the low points of our history, it must also have the highlights in view.",601.1,
1341,1535,A people without national awareness cannot exist in the long run.,601.1,
1342,1536,"The AfD is committed to the abuse of the German Empire, which is defamed as a backward injustice state.",202.2,
1343,1537,"Even today, in the Federal Republic we are drawn from the cultural, technological and economic achievements of the Empire.",601.1,
1344,1538,"We turn against the increasingly aggressive attempts of an ideological, moralizing reinterpretation of the history, which is committed to the abandoning of monuments and renaming roads.",601.1,
1345,1539,"The aggressiveness, which is now directed against the Empire as well as against the monuments of Bismarck and the German emperor, applies not only to this past state, but the German nation itself.",601.1,
1346,1540,"The debate about an allegedly necessary ""decolonization"" of our culture, which is accompanied by a demonization of the ""white man"", questions the self -image of our cultural identity as a whole.",601.1,
1347,1541,The AfD is the only political force of this disassembly of our historical cultural identity.,601.1,
1348,1542,"We reject the so -called “Critical Race Theory”, according to which racism is not possible.",601.1,
1349,1543,The AfD also opposes a flat return of collection goods from colonial contexts.,109,
1350,1544,"We are also committed to finally implementing the decision of the Bundestag, a memorial and an information center for the victims of communist tyranny.",202.1,
1351,1545,media,H,
1352,1546,Redesign the public service broadcast,H,
1353,1547,Free radio for free citizens!,H,
1354,1548,The public service broadcasting system is outdated.,401,
1355,1549,The broadcasting state contracts are to be terminated in every federal state to enable a fundamental reform.,401,
1356,1550,"In the end, there should be a greatly reduced provider that is said to have a tenth of the previous scope.",401,
1357,1551,"This ""basic radio"" only has the task of providing the citizens across the board with neutral content from the information, culture and education divisions.",202.1,
1358,1552,Regional content remain important - a slim “home radio” as a showcase of the regions.,301,
1359,1553,Forced contributions and advertising are eliminated.,201.1,
1360,1554,"The financing is carried out by a tax, which in particular have technology groups that spread audiovisual content and video streaming services.",403,
1361,1555,These dominate the German market without paying taxes or taxes in an appropriate manner.,403,
1362,1556,"Fight ""Cancel Culture""",H,
1363,1557,Every censorship of expressions of opinion is an attack on the fundamental right of freedom of expression.,201.1,
1364,1558,A supremacy on social media and in education must not be misused of unilaterally influencing political will formation.,304,
1365,1559,"As a quasi-oligopol, we want to oblige the providers of large social media such as Facebook, Twitter or Instagram to respect the freedom of expression of their users.",201.1,
1366,1560,The Internet must be preserved as a place of freedom of expression.,201.1,
1367,1561,"""Factors"" and opinion guards are not allowed to receive government financing.",201.1,
1368,1562,"The government also influences private media through subsidies, corporate participations and government policy advertising financing.",304,
1369,1563,We reject this party -political media influence.,304,
1370,1564,We want to ban parties in media companies.,304,
1371,1565,Freedom of expression instead of virtue terror,H,
1372,1566,"Diffuse ideas of ""political correctness"" suffocate the public discussion through language and thinking bans.",201.1,
1373,1567,Facts are twisted and controversial topics are taboo.,201.1,
1374,1568,The left-wing dominance on public service broadcasting and in private mainstream media has solidified the back of the old parties into a political opinion cartel.,304,
1375,1569,"Freedom of science, research and teaching is also at risk.",201.1,
1376,1570,"Professional sanctions, social ostracism and violent attacks make the constitutionally guaranteed freedom rights look at the theory.",201.1,
1377,1571,This has been terrified in the Corona crisis.,201.1,
1378,1572,"Build, live, rent",H,
1379,1573,"A lack of new apartment, rural escape, the increasing number of one-person households as well as the unbridled and illegal migration means that it is becoming increasingly difficult for lower and medium-sized income groups in tense markets to find an affordable apartment.",503,
1380,1574,"In order to counteract these tendencies, not only the prerequisites for the new apartment building, e.g.B. created by the designation of building land, but also reduced the costs.",402,
1381,1575,"The AfD therefore calls for the reduction of the excessive standards and specifications to reduce the deletion of the energy saving regulation as well as the fire, heat and sound insulation to a necessary minimum.",401,
1382,1576,We need a nationwide simplification and standardization of building law,303,
1383,1577,And an acceleration of procedures through reduction in bureaucracy and digitization.,303,
1384,1578,The real estate transfer tax on self -used residential properties is to be deleted without replacement.,402,
1385,1579,"So that locals can better access the existing offer, the acquisition of residential properties by buyers without German citizenship, the main residence of which is abroad, is difficult to increase the real estate transfer tax to 20%.",601.2,
1386,1580,The property tax and fees such as the EEG surcharge and the GEZ fees (household levy) must be deleted.,402,
1387,1581,The compensation of property tax to the municipalities must be paid by the federal government.,301,
1388,1582,Home ownership promotion,H,
1389,1583,Home ownership frees the citizen from the rental payment.,401,
1390,1584,It contributes to asset structure,410,
1391,1585,minimizes the burden of housing costs in old age,504,
1392,1586,And thus reduces poverty in old age.,504,
1393,1587,"In addition, property is also a social factor that is often underestimated.",401,
1394,1588,Residential areas with a high property rate are socially stable.,401,
1395,1589,Ownership leads to a responsible handling of an apartment and stabilizes the social environment.,401,
1396,1590,The AfD wants to promote the creation of residential property through the following measures:,401,
1397,1591,State housing companies are supposed to offer tenants their apartment for sale.,401,
1398,1592,"For young families in particular, heritable building law is to be expanded as a inexpensive entry into property.",603,
1399,1593,Housing cooperatives are to be preferred when the residential land is allocated in order to make it easier for more citizens to enter home.,401,
1400,1594,State guarantees as an equity rate for up to 10% of the property value should make it easier to buy living space.,401,
1401,1595,We are calling for a special tax depreciation for the own property.,401,
1402,1596,More housing benefit instead of social housing,H,
1403,1597,"The previous social housing has failed, it can only achieve a fraction of the beneficiaries.",401,
1404,1598,It leads to malformations and causes high costs for the taxpayer.,401,
1405,1599,"It is better to support low -income tenants with housing benefit, which guarantees social mixing.",504,
1406,1600,"If the housing benefit is not sufficient to secure an apartment, the citizens must also pay a municipal housing benefit.",504,
1407,1601,The AfD stands for a balanced tenancy law and rejects state over -regulation as well as investment obstacles such as the rental price brake or the rental cover.,401,
1408,1602,"Climate, energy, technology and digitization",H,
1409,1603,Counter the climate change positively,H,
1410,1604,"The goal of the federal government to actually lower CO2 emissions to zero leads to a radical conversion of industry and society (""The Great Transformation"" / ""The Great Reset"")",401,
1411,1605,And threatens our freedom to an increasingly scary extent.,201.1,
1412,1606,The AfD rejects this goal and the associated social conversion.,401,
1413,1607,"The radical conversion of industry and society is justified with the assertion that a decarbonization, i.e. the waiver of the use of coal, oil and gas, can still prevent a ""climate catastrophe"" made by humans.",401,
1414,1608,We consider this thesis and the measures derived from it to be wrong.,401,
1415,1609,The trace gas CO2 is indispensable as a prerequisite for all life.,401,
1416,1610,The increase in the concentration of CO2 in the atmosphere has contributed to a greening of the earth in recent decades.,401,
1417,1611,Nobody denies the latest global warming.,401,
1418,1612,"However, the AfD doubts that it only has negative consequences.",401,
1419,1613,"Instead of leading a hopeless fight against the change in the climate, we should adapt to the changed conditions, as plants and animals do.",401,
1420,1614,"Human history proves that warm times always led to a bloom of life and cultures, while cold times were associated with need, hunger and wars.",401,
1421,1615,"To date, it has not been proven that people, especially industry, are largely responsible for the change in the climate.",401,
1422,1616,"The latest warming is in the area of natural climate fluctuations, as we know it from the pre -industrial past.",401,
1423,1617,Core demands on climate policy,H,
1424,1618,The climate cannot have any existing protection postulated by humans and certainly not guaranteed.,401,
1425,1619,The climate is not protective per se.,401,
1426,1620,The AfD rejects the Federal Government's 2050 climate protection plan 2050 and decarbonization measures.,401,
1427,1621,"The Paris climate agreement of December 12, 2015 must be terminated.",401,
1428,1622,"Germany must escape from all state and private ""climate protection"" organizations and withdraw any support.",401,
1429,1623,"The AfD calls for a public, free discourse on the causes of climate changes and the devastating consequences of decarbonization.",201.1,
1430,1624,Any form of CO2 taxation must be abolished.,401,
1431,1625,Welcome technical progress,H,
1432,1626,"In Germany, technical progress is increasingly no longer seen as an opportunity for our low-raw material country, but rather due to fears.",411,
1433,1627,The AfD opposes this development and tries to convey a positive future expectation in society and parliaments.,411,
1434,1628,"Not foregoing, step backwards and socialism have reduced the environmental pollution for decades, but technical progress",411,
1435,1629,And a market economy based on clear rules.,401,
1436,1630,"Techniques must be the well -being of the citizens, the economy and also our homeland.H.the environment, benefit.",411,
1437,1631,Politicians are to formulate framework conditions based on the current state of science and technology.,402,
1438,1632,The security and economy of all technology must be ensured by the users.,401,
1439,1633,That is why the AfD calls for the challenges of the present to counter technology open.,411,
1440,1634,"Safe and cheap energy supply is one of the basic requirements of prosperity, security and health.",411,
1441,1635,To ensure this is the core task of the state.,411,
1442,1636,"Energy policy means setting framework conditions in such a way that the energy supply is secured, environmentally friendly and inexpensive as part of the free market.",401,
1443,1637,Expensive and scarce energy migrate industries,406,
1444,1638,"And drastically limits the standard of living of the population, especially the lower income groups.",503,
1445,1639,"Energy - no to the ""Green Deal""",H,
1446,1640,"We reject the ""Green Deal"" of the EU and any other forms of planned economy.",401,
1447,1641,We want to delete this without replacement and end the priority feed.,401,
1448,1642,The secure energy supply of an industrial country requires a wide energy mix.,410,
1449,1643,"A complete conversion of our energy supply to volatile ""renewable"" energy suppliers is unrealistic and therefore to be rejected.",410,
1450,1644,"The AfD rejects the new opposite (building energy law), because it leads to further rent increases without adequate ecological improvements.",401,
1451,1645,No wind and solar systems may be built in forests and protected areas.,408,
1452,1646,"We are committed to preserving the home landscape, our environment and wildlife.",501,
1453,1647,Priority areas for wind turbines are only to be shown if the affected citizens affected.,202.4,
1454,1648,"The minimum distance of wind turbines for residential buildings must be 10 times the total height, but at least 2.5 km.",408,
1455,1649,Plants that have fallen out of funding after 20 years should take part in the market without subsidies and feed -in.,401,
1456,1650,"A dismantling of wind turbines must be carried out completely, including the concrete foundations.",408,
1457,1651,We no longer want to promote so -called energy plants and instead use arable land for food cultivation.,703.1,
1458,1652,"Alternatively, these areas of nature can be returned.",501,
1459,1653,We also reject the preference and promotion of a hydrogen economy,401,
1460,1654,Like the one -sided promotion of electromobility.,401,
1461,1655,Technology open to technology also applies to the use of hydrogen and electromobility.,411,
1462,1656,"Both require an ecologically, energetically and economically nonsensical parallel infrastructure system.",401,
1463,1657,"Due to high and favorable availability from natural gas, there is no need for hydrogen generated by volatile ""renewable"" energy sources, and large -scale production from it has not yet been possible.",401,
1464,1658,We need other flexible gas power plants to ensure the energy supply.,411,
1465,1659,"To do this, the gas supply must be secured by completing the Nord Stream 2 project.",411,
1466,1660,Landing liquid gas must also be made possible.,411,
1467,1661,The AfD is committed to the impact of brown and hard coal as a base load and regular energy source.,411,
1468,1662,Germany has the world's cleanest and most efficient coal -fired power plants.,601.1,
1469,1663,"Therefore, we reject the exit plans from the coal power generation.",411,
1470,1664,The term of the six active nuclear power plants remaining in Germany must depend on the technical useful life and economic criteria.,401,
1471,1665,We reject a shutdown for other reasons.,401,
1472,1666,German nuclear power plants are among the safest in the world.,401,
1473,1667,"Usable nuclear power plant resistors should be stored retrospectively for future use (""closed fuel cycle"").",411,
1474,1668,"Since Gorleben has a fully researched and fully suitable repository, the search for another geological repository is to be stopped.",401,
1475,1669,"Instead, the research and usable of technologies should be forced, which no longer require the storage of highly radioactive residues in geological periods.",411,
1476,1670,The repository question is brought into the field by opponents of nuclear power as a politically inflated problem in order to prevent the peaceful use of the minimally invasive and low -emission nuclear energy.,401,
1477,1671,The AfD calls for the re -establishment of nuclear research centers,411,
1478,1672,and extensive participation in international core research projects,107,
1479,1673,"to ensure the necessary knowledge to operate and build core reactors, to research advanced reactor concepts of Generation III+ and IV as well as breed reactors and fusion energy.",411,
1480,1674,The AfD occurs for the establishment of safe nuclear power plants to avoid energy shortages for the industrial location of Germany and its citizens.,401,
1481,1675,"In the area of private sector and space travel, the AfD is committed to competition",411,
1482,1676,And wants to create the framework for leading companies and a European supplier industry in order to remain competitive.,402,
1483,1677,"We support the sequel and the expansion of national and international space programs for further development of space for science, as a source of raw materials and as a possible new habitat for humans.",411,
1484,1678,We want to create a information initiative about the already visible benefits of genetic engineering,411,
1485,1679,and create a pragmatic order framework for this technology.,402,
1486,1680,We reject general bans of plastics,401,
1487,1681,And use us for your intelligent use and increased recycling.,416.2,
1488,1682,The AfD is committed to the creation of competence centers to research waste disposal and raw material recovery techniques.,411,
1489,1683,"Germany is well positioned in the environmentally friendly elimination of waste and recovery of raw materials, and corresponding know-how is in demand worldwide.",416.2,
1490,1684,"This also applies to plastics, since the majority can be recovered to generate energy or re -fed to the material circulation.",416.2,
1491,1685,"Internationally, however, the problem of pollution of the seas must be solved primarily by reducing the entry in developing countries.",501,
1492,1686,"With competitive reprocessing technologies, Germany could make an important contribution here.",411,
1493,1687,Digitization must serve us humans,H,
1494,1688,"In the digitization of business and society, we see an opportunity for the improvement of the life of all citizens.",411,
1495,1689,"As a freedom and democratic party, however, the AfD opposes any abuse of digital techniques that lead to surveillance or patronizing citizens and companies.",201.1,
1496,1690,"Here, too, we are calling for compliance with the Basic Law and all the rule of law in the creation and use of digital services.",202.1,
1497,1691,Fundamental rights and freedom of expression also apply on the Internet.,201.1,
1498,1692,"In detail, we demand: dispensing with digitization that promotes totalitarian structures.",202.1,
1499,1693,Abolition of the NetzDG.,201.1,
1500,1694,"Prevention of upload filters, because they criminalize freedom of expression and lead to censorship.",201.1,
1501,1695,Deficits in EU copyrights must be corrected accordingly.,201.1,
1502,1696,The AfD stands for a free and open internet.,201.1,
1503,1697,"Compliance with the rule of law also in the digital area (Internet, social media and platforms).",202.1,
1504,1698,Commitment of the providers of social platforms to enable non -discriminatory access,503,
1505,1699,and to maintain content neutrality.,201.1,
1506,1700,Decisions about the legality of content on platforms should no longer be the operator.,403,
1507,1701,The judiciary alone has the authority and the skills of deciding on the admissibility of content.,605.1,
1508,1702,A central registration office that citizens and institutions affected by legal violations on platforms can turn.,605.1,
1509,1703,"At the country level, there should be a focus on the legal enforcement for the law enforcement.",301,
1510,1704,Data protection and data safety,H,
1511,1705,We stand for data protection and data security without excessive bureaucracy:,303,
1512,1706,The AfD calls for the abolition of the GDPR,303,
1513,1707,"and its replacement by a new, slim data protection law",303,
1514,1708,To protect information on self -determination.,201.1,
1515,1709,Consent to data processing must be effectively revoked at any time and effectively.,201.1,
1516,1710,The AfD wants to reinforce data protection authorities in its role,201.1,
1517,1711,"And also make it sanctioned compared to government agencies, since the state has to comply with the same data protection rules as the citizen.",605.1,
1518,1712,"The end-to-end encryption in electronic communication as well as data protection through technology design and default settings (""by design"" and ""by default"") must be anchored by law as the standard.",201.1,
1519,1713,"Public expenditure for research and application of quantum cryptography must be immediately and clearly increased for reasons of national security, avoiding business espionage and for the IT security of the citizens.",411,
1520,1714,"We reject a central, interdisciplinary passenger license plate in the modernization of the administrative register of the federal and state governments, since it allows the creation of personality profiles and is therefore unconstitutional.",201.1,
1521,1715,"The numerous IT security laws and strategies in Germany must be updated and consolidated immediately, since the high complexity of their interaction is rather at risk instead of promoting them.",303,
1522,1716,"Authorities may not use software back doors,",605.1,
1523,1717,Security gaps must be reported immediately and concluded.,605.1,
1524,1718,Municipal critical infrastructures and facilities also have to be better protected against hacker attacks.,605.1,
1525,1719,"We want a uniform legal framework for the standardization and certification of IT infrastructures, products, services and systems.",302,
1526,1720,The Federal Office for Information Technology (BSI) is to be expanded into an authority of the Digitalin Consumer Protection.,403,
1527,1721,Authorities of the police and non -police security must be brought to the status of digital technology immediately and their procedures must be adapted accordingly.,605.1,
1528,1722,"Instruments at the interface to the citizen, such asB. the Ninawarn app, not only have to be equipped with the necessary financial resources, but also user-friendly.",605.1,
1529,1723,Infrastructure is the basis for the further expansion of digitization,H,
1530,1724,"The AfD also demands the promotion of regional structures for fiber optic and radio network expansion based on the model of ""national roaming"".",411,
1531,1725,The network transfer between operators must be unnoticed and cost -neutral for users.,411,
1532,1726,The 5G network expansion must continue to be accompanied by ongoing scientific studies in the future use of higher frequencies with regard to health risks and the citizens must be extensively informed about their results.,411,
1533,1727,Digitization of public administration,H,
1534,1728,The digitization of public administration still has a lot of potential both internally and in interaction with the citizens.,411,
1535,1729,The AfD calls for the better financial and advisory support of municipalities at OZG (online access law) - projects to which they have been obliged by the federal government.,301,
1536,1730,The AfD calls for digital administrative processes to be streamlined and standardized.,303,
1537,1731,"E-government must be expanded further,",411,
1538,1732,"But to enable the citizen an equivalent, low -threshold, personal contact.",202.4,
1539,1733,"In principle, every hand of the citizens should be elected in the future",201.1,
1540,1734,can be handled digitally or personally.,411,
1541,1735,Payment of fees of any kind must be able to make cash.,201.1,
1542,1736,The AfD calls for the preferred use (possibly to develop) Source -open software for digital administrative processes.,303,
1543,1737,This also applies to the operation of servers and job computers.,303,
1544,1738,Digital sovereignty,H,
1545,1739,"To improve the security of digital administrative systems, the AfD calls for the bundling of European IT competencies as part of research and development cooperation with the aim of developing European hard and system software in order to become more independent of solutions of non-European providers.",108,
1546,1740,The AfD wants to oblige authorities to issue procurement in long -term strategic and security policy considerations.,104,
1547,1741,Artificial intelligence is a technique of the future with a high economic potential;,411,
1548,1742,"However, the competition from multinational corporations in this area is great.",410,
1549,1743,"Therefore, we want to better bundle the skills in the AI area in the Federal Republic",411,
1550,1744,and national cooperations promote strong.,406,
1551,1745,Traffic policy,H,
1552,1746,The AfD is in favor of a traffic policy based on the needs of citizens.,411,
1553,1747,The AfD rejects an ideologically guided prohibition policy that prefers or discriminates against certain means of transport.,411,
1554,1748,"For us, the focus is on the freedom of citizens in the election of the means of transport.",201.1,
1555,1749,Individual mobility must remain affordable.,411,
1556,1750,Protect motorized private transport,H,
1557,1751,The AfD supports and promotes motorized private transport as the most popular possibility of locomotion.,411,
1558,1752,Intelligent technology and dust -avoiding traffic routing protect the environment.,501,
1559,1753,"Scientifically deficient measures, such asB. diesel driving bans or environmental traces do not achieve this.",401,
1560,1754,"At the same time, the AfD calls for the preservation and expansion of inner -city lanes and parking space to avoid growing traffic chaos",411,
1561,1755,as well as to protect the attractiveness of retail.,406,
1562,1756,The AfD also rejects collective measures such as driving bans for motorcycles due to the misconduct of individuals.,401,
1563,1757,"In principle, the AfD relies on the sense of responsibility of the citizens.",201.1,
1564,1758,Relieve federal highways - shift transit traffic to rail and waterways,H,
1565,1759,The AfD strictly rejects a general speed limit on federal highways.,401,
1566,1760,Rigid speeds must be checked regularly and no longer apply in the event of unfounded.,401,
1567,1761,"The alternative are temporary, flexible, situation -appropriate route influencing systems.",411,
1568,1762,Many highways and bridges in Germany have to be renovated and repaired for a long time.,411,
1569,1763,This is only possible with efficient measures in planning and executing construction sites and with quick work of the administration.,411,
1570,1764,"In addition, the AfD calls for more truck parking spaces",411,
1571,1765,as well as consistent application of existing truck overtaking bans to ensure the safety of all vending participants.,605.1,
1572,1766,"The concept of the ""rolling country road"" and the exchange bridge envelope is to be established for the transit connections by Germany with regular clocks.",411,
1573,1767,"The network of loading points and multimodal freight traffic centers (road, rail and waterways) must be condensed.",411,
1574,1768,"Safer, clean and reliable rail traffic:",411,
1575,1769,"For rail passenger traffic, Germany has to receive a better developed and coordinated public and long-distance network that is based on Switzerland's simple and reliable model.",411,
1576,1770,"Punctuality, safety and cleanliness as well as optimal timing of bus, rail and networking with air traffic must be guaranteed.",411,
1577,1771,The AfD supports the expansion of the rail network that is neglected for too long - in particular the elimination of bottlenecks and the expansion of the high -speed network.,411,
1578,1772,"At the aim of the intended Germany, a shortening of travel times on all connections must be the top destination.",411,
1579,1773,Strengthen air traffic as an economic factor,H,
1580,1774,Global air traffic is of fundamental importance for the business location of Germany,411,
1581,1775,And must not be sacrificed to short-sighted an unscientific climate hysteria.,401,
1582,1776,Germany's airports are to be strengthened as an economic factor.,411,
1583,1777,Future growth should also be done within the security area (gate-to-gate) with an innovative inclusion of the surrounding and weaker.,411,
1584,1778,The AfD supports the abolition of air traffic tax,401,
1585,1779,And is directed against unrealistic CO2 reduction goals of the EU.,110,
1586,1780,"As part of an “air traffic concept 2021”, Germany's airports must be strengthened as an economic factor.",411,
1587,1781,Preserved the German automotive industry as a leading industry,H,
1588,1782,The AfD sees the strategic importance of the German automotive and supply industry.,411,
1589,1783,"The middle class responsible for the majority of the jobs, in particular the metal processing industry, depends on the continued existence of the internal combustion engine.",402,
1590,1784,It is therefore the task of the Federal Government to ensure technology open to technology at national and European levels.,411,
1591,1785,Today's one -sided preference for electromobility must be stopped immediately due to a lack of electricity capacities and the global environmental pollution in battery production.,401,
1592,1786,A question of technical progress must,411,
1593,1787,as well as the market,401,
1594,1788,And must not be based on the EU's prohibition policy.,201.1,
1595,1789,"If the existing, unrealistic EU CO2 reduction legislation cannot be prevented in the traffic sector, synthetic fuels must be taken into account as a sustainable fuel for internal combustion engines.",401,
1596,1790,"Vehicles with combustion engine, which are driven with synthetic fuel, must experience equal treatment with regard to their tax load compared to electrically powered vehicles.",401,
1597,1791,This applies to both the energy source itself and the vehicle as a whole.,401,
1598,1792,Develop the city and country equally,H,
1599,1793,"For decades, rural exodus and urbanization shaped the image of our country.",301,
1600,1794,It takes a fundamental change of policy to reverse this development.,301,
1601,1795,"We want equivalent living and working conditions all over Germany,",301,
1602,1796,the protection and future -proof further development of regional identity in all sub -areas of the country.,601.1,
1603,1797,The lifestyle and values of city and country are equal and complement each other.,301,
1604,1798,"With a traditional, family -friendly and confident design of the rural living space, we want to bring our homeland back into balance.",603,
1605,1799,"To ensure municipal responsibility, we will significantly increase the financial volume and the scope of action of the communities.",301,
1606,1800,Bring decisions closer to the citizen:,202.4,
1607,1801,"We want to make the regions and counties strong through business development, preservation of regional culture, general interest, transport and digitization.",301,
1608,1802,"The EU, the federal and state governments should intervene less regulatingly into the municipal self -government and the design options of the regions.",301,
1609,1803,Landscape as part of regional identity,H,
1610,1804,We want a strong regional anchorage in environmental and landscape protection.,501,
1611,1805,"For the home landscape, we want to exclude the privilege of energy -generating systems.",703.1,
1612,1806,The further development of existing settlement areas must be enabled.,301,
1613,1807,"When using areas, we rely on gentle land use in the own responsibility of the regions and municipalities.",301,
1614,1808,Our mission statement is the polyentric city,408,
1615,1809,"And the livable, walking, family -friendly district.",603,
1616,1810,"We stand for the preservation of the cultural heritage,",601.1,
1617,1811,local building,601.1,
1618,1812,And careful reconstruction of historical town centers and individual buildings.,601.1,
1619,1813,Large cities and their rural surroundings are to be thought of as a unit.,408,
1620,1814,"We want to further develop them along the traffic axes,",411,
1621,1815,Promote the settlement development in the surrounding area,301,
1622,1816,and relieve the compression rooms.,408,
1623,1817,Infrastructure,H,
1624,1818,Social and technical infrastructures are the basis of our living together.,411,
1625,1819,"Although we take it for granted, the investment backlog for the municipalities for the needs -based provision increases.",301,
1626,1820,The AfD is aware that intact and nationwide infrastructures,411,
1627,1821,The prerequisite for a prospering economy are,410,
1628,1822,And represent a very important means of the progressive decline in population in the country.,603,
1629,1823,Strengthen municipalities - ensure fulfillment of mandatory tasks,H,
1630,1824,The municipalities must be financially better equipped with the fulfillment of their mandatory task for general interest,301,
1631,1825,and be integrated across countries.,301,
1632,1826,"Supervision of services is to be considered as a sovereign task of the federal government, the states and municipalities and should therefore remain in public hands.",413,
1633,1827,Accelerate the expansion of digital infrastructures,H,
1634,1828,"From the point of view of the AfD, this also includes the nationwide, proven provision of fiber optic connections and a powerful, nationwide mobile network.",411,
1635,1829,The current practice of mobile phone frequency band auction can become an obstacle to the nationwide expansion and price drivers for the end customer and must therefore be fundamentally covered.,411,
1636,1830,"The current expansion of the fiber optic network in Germany is characterized by island solutions and ""white spots"" in rural areas and parallel structures in the metropolitan areas.",411,
1637,1831,Better and comprehensive coordination is imperative here.,411,
1638,1832,Nord Stream 2 finally finish,H,
1639,1833,The AfD supports the expansion of Nord Stream 2 pipeline.,411,
1640,1834,"By connecting to Germany, an inexpensive primary energy source can be made available to our citizens.",411,
1641,1835,"Agriculture, environmental and consumer protection",H,
1642,1836,"Pure air and clean water,",501,
1643,1837,Healthy and responsible foods,403,
1644,1838,"As well as nature -related habitats, vital general goods, the protection of which is one of the priorities of the AfD.",501,
1645,1839,Our politics is based on the goals of sustainability and security of supply as conservative principles.,416.2,
1646,1840,We want to promote independent action among consumers and producers.,403,
1647,1841,"If possible, consumers should be able to fall back on regionally produced food.",403,
1648,1842,"It does not matter whether you come from biological or conventional production, but the quality of the products is crucial.",403,
1649,1843,The domestic agriculture and forestry is indispensable for the supply of important general goods.,703.1,
1650,1844,We want to make more self -sufficiency in Germany with domestic food possible.,703.1,
1651,1845,"The progressive incapacitation of farmers, hunters and consumers through more and more European regulations must have an end.",110,
1652,1846,Decisions must be made on the basis of rational factual analyzes instead of ideological wishful thinking.,201.1,
1653,1847,Renationalize EU agricultural policy,H,
1654,1848,The joint agricultural policy (GAP) of the EU has so far brought more damage than benefits.,703.1,
1655,1849,We therefore want to put the responsibility for agricultural policy back into the sole responsibility of the nation states.,703.1,
1656,1850,Germany is the largest net inlay in the EU household.,110,
1657,1851,Farmers from other countries should not be subsidized with German tax money.,703.2,
1658,1852,"To create the same competitive conditions until renationalization,",403,
1659,1853,to reward landscape maintenance,703.1,
1660,1854,"and to promote extensive livestock farming,",703.1,
1661,1855,the AfD is committed to introducing a nationwide pasture animal bonus.,703.1,
1662,1856,"In addition, agricultural environmental measures must be designed in such a way that they receive viable rural structures in our homeland",703.1,
1663,1857,and secure agricultural progress.,703.1,
1664,1858,Appreciate green professions,H,
1665,1859,"The various divisions of area management - agriculture, cattle breeding, viticulture, forestry, horticulture and beekeeping - contribute to maintaining the cultural landscape,",703.1,
1666,1860,the creation of regional jobs,701,
