text,cmp_code
"As families change and adapt, so too should government.",regulationism
It is time for programs and benefits that truly work for modern Canadian families.,regulationism
We will make parental benefits more flexible.,regulationism
Every family's needs are different.,regulationism
Canadian parents deserve a parental benefits plan that is flexible and able to adjust to their unique family and work circumstances.,regulationism
We will introduce more flexible parental benefits that will:   allow parents to receive benefits in smaller blocks of time over a period of up to 18 months;,regulationism
and   make it possible for parents to take a longer leave – up to 18 months when combined with maternity benefits – at a lower benefit level.,regulationism
"We will work with the provinces and territories to amend their labour codes, to reflect these new federal benefits.",laissez-faire
"This more flexible plan will benefit more Canadians, representing an investment of $125 million per year in the economic security of Canadian families.",regulationism
"We will make the compassionate care benefit easier to access, more flexible, and more inclusive.",regulationism
"Millions of Canadians provide compassionate care for seriously ill family members, but the benefits available through Employment Insurance can be difficult to access.",regulationism
We will introduce a more flexible and inclusive benefit available to any Canadian who provides care to a seriously ill family member.,regulationism
"This expanded benefit will:  be easier to access – applicants will still be expected to submit a medical certificate in order to qualify, but the benefit will be more inclusive;",regulationism
"be more flexible – caregivers can claim the benefit in blocks of time over a year-long period, and family members can share the six months of benefits;",regulationism
"and  be more inclusive – for example, those caring for a seriously ill adult family member who needs care beyond what can be provided during evenings and weekends, or those caring for a seriously ill child who cannot attend school for an extended period of time, will no longer be excluded from the benefit.",regulationism
This enhanced compassionate care benefit represents an investment of $190 million per year in supporting Canada's compassionate caregivers.,regulationism
We will make it easier for federally regulated workers to request more flexible working conditions.,progressivism
Every family struggles with balancing work responsibilities and busy lives at home.,progressivism
"Leading by example, we will amend the Canada Labour Code to provide every federally regulated worker with the legal right to make a formal request to their employer – without fear of reprisal – for more flexible working conditions, such as flexible start and finish times, or the ability to work from home.",progressivism
"Similar to the system in place in the United Kingdom, where the vast majority of requests have been approved, employers will be required to formally respond to these requests.",progressivism
We will also work with interested provinces and territories so that they can offer the same rights to workers under their jurisdiction.,laissez-faire
"We will fix Employment Insurance to better serve Canadians now,",regulationism
Employment Insurance provides economic security to Canadians when they need it most.,regulationism
"Those who have lost their jobs, through no fault of their own, or are out of work to raise children, provide care for a loved one, or get needed skills training, should not struggle to get the support they need.",regulationism
We will strengthen the Employment Insurance system to make sure that it works for our economy and for all Canadians.,regulationism
"Starting in 2017, we will reduce the waiting period for benefits.",regulationism
"When a worker loses their job and applies for Employment Insurance, they will only be without income for one week, not two.",regulationism
We will also reverse Stephen Harper's 2012 EI reforms that force unemployed workers to move away from their communities and take lower-paying jobs.,regulationism
"We will ensure that the Employment Insurance system is providing real income security to workers, including those with precarious work.",regulationism
"We will develop a child care framework that meets the needs of Canadian families, wherever they live.",regulationism
"Child care needs vary from family to family, and provinces and territories have responded to these needs in different ways.",laissez-faire
A one-size-fits all national program – particularly one that imposes pre-determined costs on other orders of government – is impractical and unfair.,laissez-faire
"We will meet with provinces, territories, and Indigenous communities to begin work on a new National Early Learning and Child Care Framework, to deliver affordable, high-quality, flexible, and fully inclusive child care for Canadian families.",laissez-faire
This work will begin in the first 100 days of a Liberal government,regulationism
and will be funded through our investments in social infrastructure.,regulationism
"The framework we design together will be administered in collaboration with, and in respect of, provincial jurisdictions.",laissez-faire
"We will do our part to help Canadian children live healthier lives, with less exposure to known health risks.",regulationism
"To help families make better food choices, we will:  introduce new restrictions on the commercial marketing of unhealthy food and beverages to children, similar to those now in place in Quebec;",regulationism
"bring in tougher regulations to eliminate trans fats, similar to those in the U.S.,",regulationism
and to reduce salt in processed foods;,regulationism
and  improve food labels to give more information on added sugars and artificial dyes in processed foods.,regulationism
"To help Canadian children avoid and manage known health risks, we will increase funding to the Public Health Agency of Canada by $15 million in each of the next two years, to support a national strategy to increase vaccination rates",regulationism
"and raise awareness for parents, coaches, and athletes on concussion treatment.",regulationism
and will support existing provincial and territorial efforts.,laissez-faire
"We will introduce plain packaging requirements for tobacco products, similar to those in Australia and the United Kingdom.",regulationism
We will introduce a new tax benefit to help teachers and early childhood educators with the cost of school supplies.,regulationism
"Teachers and early childhood educators work hard to provide a positive learning environment for our children, often paying out-of-pocket for classroom supplies.",regulationism
It is a generous gesture that is not currently recognized by our federal tax system.,regulationism
"To help offset these costs, we will introduce a new Teacher and Early Childhood Educator School Supply Tax Benefit.",regulationism
"This new benefit will apply to the purchase of up to $1,000 worth of school supplies each year, providing a cash benefit of up to $150 each year for licensed and certified teachers and educators, starting in the 2015 tax year.",regulationism
"Because this benefit will operate as a refundable tax credit, all educators who have purchased educational materials qualify, regardless of their income level.",regulationism
"We will invest in Canada's North, to help northern Canadians with the high cost of living,",regulationism
"Because of its isolation, however, it is also a very expensive place to live.",regulationism
"The Northern Residents Deduction was designed to help mitigate these higher costs, and help attract workers to the North.",regulationism
"Unfortunately, the deduction amount has not kept pace with inflation, making its help less valuable to those who need it.",regulationism
"To help northern residents with higher costs of living, and to help our northern economies grow, we will increase the residency component of the deduction by 33 percent to a maximum of $22 per day.",regulationism
We will also index this benefit so that it keeps pace with inflation.,regulationism
"To ensure that northern families have access to affordable, healthy food, we will increase investments in the Nutrition North program by $40 million, over four years.",regulationism
"As part of new, ten-year investments in social infrastructure and green infrastructure, we will prioritize investment in affordable housing",regulationism
"For residents in Canada's Northern Zone, our enhanced Northern Residents Deduction will provide a new annual maximum deduction of $8,000 per year, from the $6,022 currently available.",regulationism
"Those living in the Intermediate Zone will see their annual maximum deduction rise to $4,000 from $3,011 per year.",regulationism
"In total, this enhanced deduction represents a $50 million annual tax savings for Northern Canadians.",regulationism
Government and its information should be open by default.,progressivism
Data paid for by Canadians belongs to Canadians.,progressivism
We will make government information more accessible.,progressivism
"Government data and information should be open by default, in formats that are modern and easy to use.",progressivism
We will update the Access to Information Act to meet this standard.,progressivism
"We will make it easier for Canadians to access information by eliminating all fees, except for the initial $5 filing fee.",progressivism
"We will expand the role of the Information Commissioner, giving them the power to issue binding orders for disclosure.",progressivism
"We will ensure that Access to Information applies to the Prime Minister's and Ministers' Offices, as well as administrative institutions that support Parliament and the courts.",progressivism
"To ensure that the system continues to serve Canadians, we will undertake a full legislative review of the Access to Information Act every five years.",progressivism
We will make it easier for Canadians to access their own personal information.,progressivism
Canadians have a right to access their personal information held by the government.,progressivism
We will embrace open data.,progressivism
"We will accelerate and expand open data initiatives,",progressivism
"and will make government data available digitally, so that Canadians can easily access and use it.",progressivism
"We will work with interested provinces and territories, and Elections Canada, to register young Canadians as a part of their high school or CEGEP curriculum.",laissez-faire
"We will allow charities to do their work on behalf of Canadians free from political harassment,",progressivism
We will save home mail delivery.,regulationism
We will stop Stephen Harper's plan to end door-to-door mail delivery in Canada,regulationism
We will build a government as diverse as Canada.,progressivism
"Our country is stronger, and our government more effective, when decision-makers reflect Canada's diversity.",progressivism
We will include an equal number of women and men in our Cabinet.,progressivism
We will also adopt a new government-wide appointment process that is open and based on merit.,progressivism
We will involve young people in government.,progressivism
"At its highest levels, our government needs to do a better job of understanding and addressing the needs of Canada's young people.",progressivism
"We will create a Prime Minister's Youth Advisory Council, consisting of young Canadians aged 16 to 24, to provide non-partisan advice to the Prime Minister on issues facing the country.",progressivism
We will consider the gender impacts of the decisions we make.,progressivism
Public policies affect women and men in different ways.,progressivism
We will take these differences into account when making decisions in Cabinet.,progressivism
We will also ensure that federal departments are conducting the gender-based impact analyses that have been required of them for the past 20 years.,progressivism
We will also ensure that all federal services are delivered in full compliance with the Official Languages Act.,conservatism
We will value science and treat scientists with respect.,progressivism
"We will appoint a Chief Science Officer who will ensure that government science is fully available to the public, that scientists are able to speak freely about their work,",progressivism
"and leave to our children and grandchildren a country even more beautiful, more sustainable, and more prosperous than the one we have now.",416
"We will provide national leadership and join with the provinces and territories to take action on climate change,",laissez-faire
"The provinces and territories recognize the need to act now, and have already begun to price carbon and take action to reduce greenhouse gas emissions.",laissez-faire
We will end the cycle of federal parties – of all stripes – setting arbitrary targets without a real federal/provincial/territorial plan in place.,laissez-faire
"We will instead partner with provincial and territorial leaders to develop real climate change solutions, consistent with our international obligations to protect the planet, all while growing our economy.",laissez-faire
"We will work together to establish national emissions-reduction targets,",laissez-faire
"and ensure that the provinces and territories have targeted federal funding and the flexibility to design their own policies to meet these commitments, including their own carbon pricing policies.",laissez-faire
"Partnering with the provinces and territories,",laissez-faire
and work with the provinces and territories,laissez-faire
We will deliver a better quality of life for all Canadians by working with the provinces,laissez-faire
We will provide more support for our clean technology companies to successfully export their products by training trade officials and leading trade missions focused on clean technology.,laissez-faire
"These companies will also be provided with useful training, data, and technical assistance on export opportunities in a more coordinated way.",laissez-faire
We will also work closely with the provinces and territories,laissez-faire
while also working with provinces and territories to avoid duplication;,laissez-faire
"We will undertake, in full partnership and consultation with First Nations, Inuit, and the Métis Nation, a full review of laws, policies, and operational practices.",laissez-faire
"This will ensure that on project reviews and assessments, the Crown is fully executing its consultation, accommodation, and consent obligations, in accordance with its constitutional and international human rights obligations,",laissez-faire
including Aboriginal and Treaty rights and the United Nations Declaration on the Rights of Indigenous Peoples.,progressivism
"We recognize the relationship between Indigenous Peoples and the land,",laissez-faire
and will respect legal traditions and perspectives on environmental stewardship.,laissez-faire
We will work with other orders of government,laissez-faire
"And we will do a better job of co-managing our oceans, by working with the provinces, territories, Indigenous Peoples, and other stakeholders.",laissez-faire
and give coastal communities more say in managing the resources around them.,laissez-faire
We will make it more affordable for more Canadians to visit and appreciate our National Parks.,regulationism
"In 2017, the 150th anniversary of Confederation, admission for all visitors to National Parks will be free.",regulationism
"Beginning in 2018, admission for children under 18 will be free,",regulationism
and any adult who has become a Canadian citizen in the previous 12 months will be given one year's free admission.,regulationism
"Through an expanded Learn to Camp program, more low- and middle-income families will have an opportunity to experience Canada's outdoors.",regulationism
We will work with the Ontario government,laissez-faire
"The relationship between Canada and Indigenous Peoples is vitally important – not just to our shared economic interests, but to our respective identities as nations.",progressivism
"It is time for a renewed relationship based on trust, respect, and a true spirit of cooperation.",progressivism
We will renew the relationship between Canada and Indigenous Peoples.,progressivism
"It is time for Canada to have a renewed, nation-to-nation relationship with Indigenous Peoples, based on recognition, rights, respect, co-operation, and partnership.",progressivism
This is both the right thing to do and a sure path to economic growth,progressivism
"We will immediately re-engage in a renewed nation-to-nation process with Indigenous Peoples to make progress on the issues most important to First Nations, the Métis Nation, and Inuit communities – issues like housing,",regulationism
"infrastructure,",jianshe
"health and mental health care,",regulationism
"child welfare,",regulationism
and education.,regulationism
"Finally, we will ensure that the Kelowna Accord – and the spirit of reconciliation that drove it – is embraced, and its objectives implemented in a manner that meets today's challenges.",progressivism
We will expand investment in First Nations communities,regulationism
and work toward forging a new fiscal relationship with First Nations.,regulationism
"For nearly 20 years, investments in First Nations programs have been subject to a two percent cap on annual funding increases.",regulationism
"As a result, federal funding has not kept up with population growth and inflation in First Nations communities.",regulationism
"We will immediately lift the two percent cap on funding for First Nations programs and work to establish a new fiscal relationship that gives First Nations communities sufficient, predictable, and sustained funding.",regulationism
"Increasing First Nations' own source revenues, whether through revenue sharing or other mechanisms, will be a priority.",regulationism
"As part of this new fiscal relationship, we will also make sure that all First Nations receive equitable funding for child and family services provided on reserves.",regulationism
We will work with First Nations to make sure that every First Nations child receives a quality education.,regulationism
It is vital to Canadians' shared success that we work together to ensure better economic outcomes for First Nations.,regulationism
This starts with education.,regulationism
"Chronic underfunding of the First Nations education system has held First Nations students back: they are behind provincial peers in reading, writing, and numeracy.",regulationism
"Today, less than half of students on reserves graduate from high school.",regulationism
"To help close the funding gap and improve outcomes for First Nations students, we will invest new funding each year in core funding for kindergarten through grade 12 programs.",regulationism
"This will include money committed by Stephen Harper that has yet to flow, plus an additional $300 million per year in incremental funding, totalling $750 million per year by the end of our first mandate.",regulationism
"Over the next four years, this represents a $2.6 billion new investment in helping First Nations students learn and succeed.",regulationism
We will provide new funding to help Indigenous communities promote and preserve Indigenous languages and cultures.,progressivism
We will also invest an additional $500 million over the next three years for building and refurbishing First Nations schools.,regulationism
"We will invest $50 million in additional annual funding to the Post-Secondary Student Support Program, which supports Indigenous students attending post-secondary education, ensuring the program will keep up with growing demand.",regulationism
"We believe that First Nations' control of First Nations education is vital to achieving improved outcomes,",regulationism
"and we will make these investments as part of a renewed, respectful, and inclusive nation-to-nation process that fully respects Aboriginal and Treaty rights.",progressivism
We will work with the Métis Nation to improve the quality of life for Métis individuals and communities.,progressivism
"We will work, on a nation-to-nation basis, with the Métis Nation to advance reconciliation and renew the relationship, based on cooperation, respect for rights, our international obligations, and a commitment to end the status quo.",progressivism
"We will work with Métis people, as well as the provinces and territories, to establish a federal claims process that recognizes Métis self-government and resolves outstanding claims.",progressivism
"We will also make permanent the funding available to provincial Métis communities for Métis identification and registration, instead of it being available year-to-year.",regulationism
"We will review, in partnership with Métis communities, the existing federal programs and services available to the Métis Nation, to identify gaps and areas where strategic investments can be made to improve Métis quality of life.",regulationism
We will immediately launch a national public inquiry into missing and murdered Indigenous women and girls in Canada.,progressivism
"The disappearance and death of nearly 1,200 Indigenous women and girls is an ongoing national tragedy that must come to an end.",progressivism
"We will immediately launch a national public inquiry into missing and murdered Indigenous women and girls in Canada, to seek recommendations on concrete actions that governments, law enforcement, and others can take to solve these crimes and prevent future ones.",progressivism
We will enact the recommendations of the Truth and Reconciliation Commission.,progressivism
"To support the work of reconciliation, and continue the necessary process of truth telling and healing, we will work alongside provinces and territories, and with First Nations, the Métis Nation, and Inuit, to enact the recommendations of the Truth and Reconciliation Commission,",progressivism
starting with the implementation of the United Nations Declaration on the Rights of Indigenous Peoples.,progressivism
Veterans and their families have earned our respect and gratitude.,progressivism
It is time our government lived up to its sacred obligation to them.,progressivism
"Our plan will give back to those who have given so much in service to all Canadians,",regulationism
and will ensure that no veteran has to fight the government for the support and compensation they have earned.,regulationism
"We will give veterans more compensation, more choice, and more support in planning their financial future.",regulationism
"We will re-establish lifelong pensions as an option for our injured veterans,",regulationism
and increase the value of the disability award.,regulationism
We will ensure that every injured veteran has access to financial advice and support so that they can determine the form of compensation that works best for them and their families.,regulationism
"To better support veterans who have had their career options limited by a service-related illness or injury, we will invest $25 million each year to expand access to the Permanent Impairment Allowance.",regulationism
"We will invest a further $40 million each year to provide injured veterans with 90 percent of their pre-release salary,",regulationism
and will index this benefit so that it keeps pace with inflation.,regulationism
We will honour the service of our veterans,progressivism
and provide new career opportunities through a new Veterans Education Benefit.,regulationism
"Veterans have proven their ability to work hard and succeed, but many find it difficult to build new careers after their years of service.",regulationism
"To help veterans re-enter the workforce, and to help expand Canada's skilled labour force, we will invest $80 million every year to create a new Veterans Education Benefit.",regulationism
"This benefit will provide full support for the costs of up to four years of college, university, or technical education for Canadian Forces veterans after completion of service.",regulationism
We will also expand the number of job opportunities available to veterans by ensuring provisions for their employment are included in the Community Benefits Agreements of federal infrastructure projects.,progressivism
"We will make it easier for veterans to access services, including mental health services.",regulationism
"We will deliver a higher standard of service and care,",regulationism
"and ensure that a “one veteran, one standard” approach is upheld.",regulationism
"To restore access to the support that veterans are due, we will re-open the nine Veterans Affairs service offices closed by Stephen Harper,",regulationism
and will fully implement all of the Auditor General's recommendations on enhancing mental health service delivery to veterans.,regulationism
"We will hire 400 new service delivery staff, doubling the current planned increase.",regulationism
This will include much-needed case managers at Veterans Affairs.,regulationism
We will also immediately hire additional mental health professionals to give veterans the support they need.,regulationism
"Canada must be a world leader in caring for and supporting our veterans, and a Liberal government will budget $20 million to create two new centres of excellence in veterans' care, including one with a specialization in mental health, PTSD, and related issues for both veterans and first responders.",regulationism
We will do more to support the families of Canada's veterans.,regulationism
Veterans have given years of their lives in service to Canada.,regulationism
So have their families.,regulationism
"We will provide greater education, counselling, and training for families who are providing care and support to veterans living with physical and/or mental health issues as a result of their service.",regulationism
We will also end the time limit for surviving spouses to apply for vocational rehabilitation and assistance services.,regulationism
Our investment of $100 million each year will expand the circle of support for veterans' families.,regulationism
"So that surviving veterans' partners do not face a decline in quality of life with the loss of their loved one, we will increase the veteran survivor's pension amount from 50 percent to 70 percent.",regulationism
"We will also eliminate the “marriage after 60” clawback clause, so that surviving spouses of veterans receive appropriate pension and health benefits.",regulationism
Veterans served Canada with honour and deserve to be treated with dignity when they pass away.,regulationism
"As our final act of respect, we will double funding to the Last Post Fund to ensure that all veterans receive a dignified burial.",regulationism
Canada is fundamentally a safe and peaceful nation.,conservatism
without resorting to the politics of fear or letting ideology trump evidence in decision-making.,progressivism
"We will give more support to survivors of domestic violence, sexual assault, and sexual harassment,",regulationism
"Working together with experts and advocates, we will develop and implement a comprehensive federal gender violence strategy and action plan, aligned with existing provincial strategies.",regulationism
We will ensure that no one fleeing domestic violence is left without a place to turn.,regulationism
"We will increase investments in growing and maintaining Canada's network of shelters and transition houses, as part of our broader investment in social infrastructure.",regulationism
We will work in partnership with provinces and territories,laissez-faire
"to bolster public awareness campaigns,",regulationism
"To help those who are new to Canada, we will change the rules so that spouses immigrating to Canada receive immediate permanent residency – rather than a two-year waiting period.",progressivism
This will make it possible for spouses – most often women – to work and achieve financial independence.,progressivism
We will also immediately launch a national public inquiry into missing and murdered Indigenous women and girls in Canada.,progressivism
"We will repeal the problematic elements of Bill C-51,",progressivism
and introduce new legislation that better balances our collective security with our rights and freedoms.,progressivism
"Canadians know that in Canada, we can both improve our security while protecting our rights and freedoms.",progressivism
"We will introduce new legislation that will, among other measures:  guarantee that all Canadian Security Intelligence Service warrants respect the Charter of Rights and Freedoms;",progressivism
ensure that Canadians are not limited from lawful protests and advocacy;,progressivism
require that government review all appeals by Canadians on the no-fly list;,progressivism
"narrow overly broad definitions, such as defining “terrorist propaganda” more clearly;",progressivism
limit Communications Security Establishment's powers by requiring a warrant to engage in the surveillance of Canadians;,progressivism
require a statutory review of the full Anti-Terrorism Act after three years;,progressivism
"and  prioritize community outreach and counter-radicalization, by creating the Office of the Community Outreach and Counter-radicalization Co-ordinator.",606
provide $100 million each year to the provinces and territories,laissez-faire
We will not create a new national long-gun registry to replace the one that has been dismantled.,progressivism
We will ensure that Canada becomes a party to the international Arms Trade Treaty.,progressivism
"We will legalize,",progressivism
"regulate,",regulationism
and restrict access to marijuana.,regulationism
Canada's current system of marijuana prohibition does not work.,progressivism
It does not prevent young people from using marijuana and too many Canadians end up with criminal records for possessing small amounts of the drug.,progressivism
Arresting and prosecuting these offenses is expensive for our criminal justice system.,progressivism
"It traps too many Canadians in the criminal justice system for minor, non-violent offenses.",progressivism
"At the same time, the proceeds from the illegal drug trade support organized crime and greater threats to public safety, like human trafficking and hard drugs.",progressivism
"To ensure that we keep marijuana out of the hands of children, and the profits out of the hands of criminals, we will legalize,",progressivism
"regulate,",regulationism
and restrict access to marijuana.,regulationism
"We will remove marijuana consumption and incidental possession from the Criminal Code,",progressivism
"We will create a federal/provincial/territorial task force,",laissez-faire
"and with input from experts in public health, substance abuse, and law enforcement, will design a new system of strict marijuana sales and distribution, with appropriate federal and provincial excise taxes applied.",progressivism
"Canada's stories, shaped by our immense diversity, deserve to be celebrated and shared.",conservatism
"safeguard our official languages,",conservatism
"As part of our commitment to create 40,000 youth jobs each year, we will increase funding for the Young Canada Works program to help prepare the next generation of Canadians working in the heritage sector.",laissez-faire
We will encourage and promote the use of Canada's official languages.,conservatism
Canada's diversity is its strength.,progressivism
That includes our proud tradition of official bilingualism.,conservatism
We will renew the federal government's commitment to our official languages by:  developing a new official languages plan to support English and French linguistic minorities;,progressivism
ensuring that all federal services be delivered in full compliance with the Official Languages Act;,conservatism
"establishing a free, online service for learning and retaining English and French as second languages;",conservatism
reinstating the Court Challenges Program of Canada cut by Stephen Harper;,conservatism
"Canada's economic success comes from its strong communities, and the exceptional people who live, work, and serve in them every day.",606
"When we support those who make our communities great places to live, we all benefit.",606
"We will offer greater financial security to the families of disabled or deceased public safety officers,",regulationism
and deliver a new plan to address PTSD.,regulationism
"We ask public safety officers to stand in harm's way to protect Canadians and keep us safe, and they deserve the highest level of support and care when the unthinkable happens.",regulationism
"We will introduce a public safety officer compensation benefit to be paid to the families of fire fighters, police officers, and paramedics killed or permanently disabled in the line of duty.",regulationism
"This $300,000 benefit will offer a measure of financial security to families who are struggling with permanently changed life circumstances or the loss of a loved one.",regulationism
"When it comes to post-traumatic stress disorder, the kind of support that a first responder receives should be based on their need, not on where they live.",regulationism
We will work with the provinces and territories,laissez-faire
"to develop a coordinated national action plan on post-traumatic stress disorder, which disproportionately affects public safety officers.",regulationism
Canada's story is the story of immigration.,progressivism
"Those who choose to make Canada their new home bring with them their unique cultures, languages, and an entrepreneurial spirit that strengthens our economy.",progressivism
We need a new plan for our immigration system that is grounded in compassion and economic opportunity for all.,progressivism
"We will make it easier for immigrants to build successful lives in Canada, and contribute to the economic success of all Canadians.",progressivism
"We will take immediate steps to reopen Canada's doors,",progressivism
and will make reuniting families a top priority.,progressivism
"We will immediately double the number of applications allowed for parents and grandparents, to 10,000 each year.",progressivism
"We will provide more opportunities for applicants who have Canadian siblings by giving additional points under the Express Entry system,",progressivism
"and we will restore the maximum age for dependents to 22 from 19, to allow more Canadians to bring their children to Canada.",progressivism
"We will also grant immediate permanent residency to new spouses entering Canada, eliminating the two-year waiting period.",progressivism
We will give international students and temporary residents credit for time already spent in Canada.,progressivism
We will make it easier for international students and other temporary residents to become Canadian citizens by restoring the residency time credit.,progressivism
"We will also make changes to the Canadian Experience Class, to reduce the barriers to immigration imposed on international students.",progressivism
We will make it more affordable for Canadian workers to send money overseas.,regulationism
We will work with provincial and territorial governments,laissez-faire
"to better regulate the remittance industry, so that residents of Canada who send money overseas to help family members are not gouged by high fees.",regulationism
"This will include working with Canada's banks to ensure low-cost access to transfer services,",regulationism
"exploring ways for Canada Post to offer remittance services,",regulationism
We will make it easier and more affordable to hire caregivers.,regulationism
"Canadian families looking for caregivers to help family members with physical or mental disabilities must pay a $1,000 Labour Market Impact Assessment fee.",regulationism
We will eliminate that fee.,regulationism
We will also work with the provinces and territories,laissez-faire
to develop a system of regulated companies to hire caregivers on behalf of families.,regulationism
"This will make it simpler for families to hire caregivers,",regulationism
and protect caregivers by allowing them to change employers in the case of bad relations or abuse.,progressivism
"Canadians are open, accepting, and generous – qualities that should be reflected in Canada's response to those seeking refuge from conflict and war.",conservatism
Our communities are strengthened when we come together to help those in need.,606
Canada's government should do the same.,progressivism
"We will welcome more refugees from Syria to Canada,",progressivism
and offer more help to those providing aid in the region.,progressivism
Canadians have been deeply moved by the suffering of refugees in Syria and the surrounding region.,606
"Canada has a strong history of helping those in need, from Hungarian refugees in the 1950s to Ismaili Muslim refugees in the 1970s to those fleeing South East Asia by boat in the 1970s and 1980s.",conservatism
"Many Canadians have already offered to help those fleeing Syria, and it is time for the federal government to offer more help, too.",progressivism
We have a responsibility to expand our refugee targets and give more victims of war a safe haven in Canada.,progressivism
"To that end, we will expand Canada's intake of refugees from Syria by 25,000 through immediate government sponsorship.",progressivism
We will also work with private sponsors to accept even more.,progressivism
"To do this, we will invest $250 million, including $100 million this fiscal year, to increase refugee processing, as well as sponsorship and settlement services capacity in Canada.",progressivism
We will also provide a new contribution of $100 million this fiscal year to the United Nations High Commission for Refugees to support critical relief activities in the region.,progressivism
We will restore Canada's reputation,conservatism
"and help more people in need through a program that is safe, secure, and humane.",progressivism
"We will renew and expand our commitment to helping resettle more refugees,",progressivism
"and deliver a refugee program that is safe, secure, and humane.",progressivism
We will:  fully restore the Interim Federal Health Program that provides limited and temporary health benefits to refugees and refugee claimants;,regulationism
"establish an expert human rights panel to determine designated countries of origin,",progressivism
and provide a right to appeal refugee decisions for citizens from these countries;,progressivism
We will refocus our development assistance on helping the poorest and most vulnerable.,progressivism
We will consult with Canadian and international aid organizations to review current policies and funding frameworks that will refocus our aid priorities on poverty reduction.,progressivism
"As part of rebalancing our priorities, we will ensure that every dollar committed to international development actually gets spent.",progressivism
"We will also ensure that Canada's valuable aid initiative on Maternal, Newborn and Child Health (MNCH) is driven by evidence and outcomes, not ideology.",progressivism
Closing existing gaps in reproductive rights and health care can and will save lives.,progressivism
We will cover the full range of reproductive health services as part of MNCH initiatives.,progressivism
We will work with the United States and Mexico to develop a continent-wide clean energy and environment agreement.,progressivism
"Because Canada relies on international trade to create jobs and grow our economy, we will work to reduce the barriers that limit trade.",laissez-faire
"With a re-focused Building Canada Fund, we will promote a steadier flow of goods and business travellers by modernizing border infrastructure and streamlining cargo inspections.",jianshe
We will expand export opportunities that benefit Canada.,laissez-faire
Trade is vital for our economy.,laissez-faire
"It opens markets, grows Canadian businesses, and creates good-paying middle class jobs – jobs that pay wages that are 50 percent higher than industries that are not export intensive.",laissez-faire
That is good news for the middle class and the communities they call home.,laissez-faire
"Properly negotiated and implemented, free trade agreements are good for the Canadian economy.",laissez-faire
"We will carefully consider all trade opportunities currently open to Canada,",laissez-faire
"and explore deeper trade relationships with emerging and established markets, including China and India.",laissez-faire
We will develop a new export promotion strategy that will help businesses take advantage of new trade agreements.,laissez-faire
Canada's future security and prosperity go hand-in-hand.,pro-militarily
"Our plan will ensure that Canada's Armed Forces have the equipment they need and the support they require to protect our sovereignty and support peace operations, while also growing local economies and creating jobs.",pro-militarily
We will restore Canadian leadership in the world.,progressivism
"Canada has a proud tradition of international leadership, from helping to create the United Nations after the Second World War, to the campaign against South African apartheid, to the international treaty to ban landmines.",progressivism
"Whether confronting climate change, terrorism and radicalization, or international conflicts, the need for effective Canadian diplomacy has never been greater than it is today.",progressivism
Our plan will restore Canada as a leader in the world.,progressivism
"Not only to provide greater security and economic growth for Canadians, but because Canada can make a real and valuable contribution to a more peaceful and prosperous world.",progressivism
We will renew Canada's commitment to peacekeeping operations.,progressivism
"As the number of violent conflicts in the world escalates, demand for international peace operations has never been greater.",progressivism
"Peace operations are important not only because of the help they provide to millions of people affected by conflicts, but also because they serve Canada's interests.",progressivism
"A more peaceful world is a safer and more prosperous world for Canada, too.",progressivism
"We will recommit to supporting international peace operations with the United Nations,",progressivism
and will make our specialized capabilities – from mobile medical teams to engineering support to aircraft that can carry supplies and personnel – available on a case-by-case basis.,progressivism
"To help the UN respond more quickly to emerging and escalating conflicts, we will provide well-trained personnel that can be quickly deployed, including mission commanders, staff officers, and headquarters units.",progressivism
"We will prioritize assistance for civilian police training operations, particularly Francophone officers, who are in great demand in French-speaking countries with peace operations.",progressivism
"We will lead an international effort to improve and expand the training of military and civilian personnel deployed on peace operations,",progressivism
"Finally, to better help those affected by war and violent conflict, we will contribute more to the United Nations' mediation, conflict-prevention, and post-conflict reconstruction efforts.",progressivism
"We will maintain current National Defence spending levels, including current planned increases.",pro-militarily
"This mismanagement has left Canada's Armed Forces underfunded and ill-equipped, and the courageous members of the Forces unsupported after years of dedicated service.",pro-militarily
"We will not let Canada's Armed Forces be shortchanged,",pro-militarily
and we will not lapse military spending from year to year.,pro-militarily
"We will also reinvest in building a leaner, more agile, better-equipped military, including adequate support systems for military personnel and their families.",pro-militarily
We will not buy the F-35 stealth fighter-bomber.,con-militarily
We will immediately launch an open and transparent competition to replace the CF-18 fighter aircraft.,pro-militarily
"The primary mission of our fighter aircraft should remain the defence of North America, not stealth first-strike capability.",pro-militarily
"We will reduce the procurement budget for replacing the CF-18s,",con-militarily
"and will instead purchase one of the many, lower-priced options that better match Canada's defence needs.",pro-militarily
We will make investing in the Royal Canadian Navy a top priority.,pro-militarily
"By purchasing more affordable alternatives to the F-35s, we will be able to invest in strengthening our Navy, while also meeting the commitments that were made as part of the National Shipbuilding and Procurement Strategy.",pro-militarily
"Unlike Stephen Harper, we will have the funds that we need to build promised icebreakers,",pro-militarily
"supply ships, arctic and offshore patrol ships, surface combatants, and other resources required by the Navy.",pro-militarily
