text,cmp_code
We will legislate for tougher regulation of tax advisory firms.,conservatism
We will take a more proactive approach to transparency and misuse of trusts.,conservatism
"We will improve HMRC’s capabilities to stamp down on smuggling, including by improving our policing of the border as we leave the European Union.",conservatism
We will also take further measures to reduce online fraud in Value Added Tax.,conservatism
and increase the punishment for those caught mismanaging pension schemes.,conservatism
We will consider introducing a new criminal offence for company directors who deliberately or recklessly put at risk the ability of a pension scheme to meet its obligations.,conservatism
– the best country in Europe for doing business.,conservatism
but not when success is driven by aggressive asset- stripping or tax avoidance.,conservatism
We will ensure that foreign ownership of companies controlling important infrastructure does not undermine British security or essential services.,conservatism
The next Conservative government will legislate to make executive pay packages subject to strict annual votes by shareholders,conservatism
and listed companies will have to publish the ratio of executive pay to broader UK workforce pay.,conservatism
"Companies will have to explain their pay policies, particularly complex incentive schemes, better.",conservatism
The modern joint stock company is a British invention.,conservatism
"Boards should take account of the interests not just of shareholders but employees, suppliers and the wider community.",conservatism
"To ensure employees’ interests are represented at board level, we will change the law to ensure that listed companies will be required either to nominate a director from the workforce, create a formal employee advisory council or assign specific responsibility for employee representation to a designated non-executive director.",conservatism
"Subject to sensible safeguards, we will introduce, for employees, a right to request information relating to the future direction of the company.",conservatism
These strengthened arrangements will apply to publicly-listed companies.,conservatism
We will consult on how we might strengthen the corporate governance of privately-owned businesses.,conservatism
"So we will double the Immigration Skills Charge levied on companies employing migrant workers, to £2,000 a year by the end of the parliament,",conservatism
Some industries have a great history.,conservatism
We believe they can have a great future too.,conservatism
"We are a United Kingdom, one nation made of four – the most successful political union in modern history.",conservatism
Our steadfast belief remains that Northern Ireland’s future is best served within a stronger United Kingdom.,conservatism
"This includes new bodies for addressing the legacy of the past in fair, balanced and proportionate ways which do not unfairly focus on former members of the Armed Forces and the Royal Ulster Constabulary.",conservatism
The immense contribution of the security forces during the troubles should never be forgotten.,conservatism
We will reject any attempts to rewrite history which seek to justify or legitimise terrorism.,conservatism
"and a more unified, strengthened United Kingdom.",conservatism
We will control immigration,conservatism
"We want to work together in the fight against crime and terrorism,",conservatism
"And we will protect the democratic freedom of the people of Gibraltar and our overseas territories to remain British, for as long as that is their wish.",conservatism
Our global businesses and London’s position as the global centre of finance make us more interconnected with the global economy than any other comparable nation.,conservatism
and the rule of law.,conservatism
"We will lead a global effort to close down online spaces for those who abuse children, incite violence or propagate hate speech.",conservatism
"We will work to end the subjugation and mutilation of women,",conservatism
And we will continue to lead global efforts to tackle sexual violence in conflict.,conservatism
We will work to reduce asylum claims made in Britain,conservatism
"We will review the application of exploitation in the Modern Slavery Act to strengthen our ability to stop criminals putting men, women and children into criminal, dangerous and exploitative working conditions.",conservatism
and tackle every aspect of electoral fraud.,conservatism
The last seven years have seen historic falls in crime and improvements in public safety.,conservatism
We will build on that record.,conservatism
A strong criminal justice system requires a good legal system.,conservatism
and making it easier for people to resolve disputes and secure justice.,conservatism
We will take action to make it harder for people to enter the country if they have a criminal conviction,conservatism
and will implement satellite tracking for every foreign national offender subject to an outstanding deportation order or deportation proceedings.,conservatism
We will ensure that victims of crime are supported at every stage of the criminal justice system.,conservatism
"We will enshrine victims’ entitlements in law, making clear what level of service they should expect from the police, courts and criminal justice system.",conservatism
We will ensure that child victims and victims of sexual violence are able to be cross-examined before their trial without the distress of having to appear in court.,conservatism
Publicly-funded advocates will have specialist training in handling victims before taking on serious sexual offences cases.,conservatism
"To ensure that the pain and suffering of the Hillsborough families over the last twenty years is not repeated, we will introduce an independent public advocate, who will act for bereaved families after a public disaster and support them at public inquests.",conservatism
We will extend the scope of the Unduly Lenient Sentence Scheme so a wider range of sentences can be challenged.,conservatism
"And we will push forward with our plan for tackling hate crime committed on the basis of religion, disability, sexual orientation or transgender identity.",conservatism
"We will help Britain’s world-leading police forces and prosecutorial services to fight crime,",conservatism
protect the public,conservatism
and provide security for businesses.,conservatism
"We will create a national infrastructure police force, bringing together the Civil Nuclear Constabulary, the Ministry of Defence Police and the British Transport Police to improve the protection of critical infrastructure such as nuclear sites, railways and the strategic road network.",conservatism
"We will strengthen Britain’s response to white collar crime by incorporating the Serious Fraud Office into the National Crime Agency, improving intelligence sharing and bolstering the investigation of serious fraud, money laundering and financial crime.",conservatism
"We will extend direct entry into the police, including at chief officer level.",conservatism
We will widen the role of police and crime commissioners to help them cut crime for their local communities.,conservatism
"We will ensure that commissioners sit on local health and wellbeing boards, enabling better co-ordination of crime prevention with local drug and alcohol and mental health services.",conservatism
"We will build on the Policing and Crime Act, which introduced better co-ordination of policing and fire and rescue services, with greater devolution of criminal justice responsibility and budgets to local commissioners.",conservatism
"Prisons should be places of reform and rehabilitation, but we should always remember that incarceration is punishment for people who commit serious crimes.",conservatism
The £15 billion annual cost to society of reoffending shows we have so much more to do to make the penal system work better.,conservatism
"Prisons must become places of safety, discipline and hard work, places where people are helped to turn their lives around.",conservatism
"We will invest over £1 billion to modernise the prison estate, replacing the most dilapidated prisons and creating 10,000 modern prison places.",conservatism
"We will reform the entry requirements, training, management and career paths of prison officers.",conservatism
"We will create a new legal framework for prisons, strengthening the inspectorate and ombudsman to provide sharper external scrutiny.",conservatism
Community punishments do not do enough to prevent crime and break the cycle of persistent offending.,conservatism
"So we will create a national community sentencing framework that punishes offenders and focuses on the measures that have a better chance of turning people around and preventing crime, such as curfews and orders that tackle drug and alcohol abuse.",conservatism
Protections for victims of domestic abuse in law through a new landmark Domestic Violence and Abuse Bill.,conservatism
"Controlled, sustainable migration, with net migration down to the tens of thousands.",conservatism
"We also believe that immigration should be controlled and reduced, because when immigration is too fast and too high, it is difficult to build a cohesive society.",conservatism
"Thanks to Conservatives in government, there is now more control in the system.",conservatism
"The nature of the immigration we have – more skilled workers and university students, less abuse and fewer unskilled migrants – better suits the national interest.",conservatism
"But with annual net migration standing at 273,000, immigration to Britain is still too high.",conservatism
"It is our objective to reduce immigration to sustainable levels, by which we mean annual net migration in the tens of thousands, rather than the hundreds of thousands we have seen over the last two decades.",conservatism
"We will, therefore, continue to bear down on immigration from outside the European Union.",conservatism
We will increase the earnings thresholds for people wishing to sponsor migrants for family visas.,conservatism
"We will toughen the visa requirements for students, to make sure that we maintain high standards.",conservatism
"We will expect students to leave the country at the end of their course, unless they meet new, higher requirements that allow them to work in Britain after their studies have concluded.",conservatism
Overseas students will remain in the immigration statistics – in line with international definitions – and within scope of the government’s policy to reduce annual net migration.,conservatism
"Leaving the European Union means, for the first time in decades, that we will be able to control immigration from the European Union too.",conservatism
"We will therefore establish an immigration policy that allows us to reduce and control the number of people who come to Britain from the European Union,",conservatism
"The enjoyment and pride we take in our diversity should not cause us to ignore the fact that in too many parts of our country, we have communities that are divided, often along racial or religious lines.",conservatism
"To address this, we will bring forward a new integration strategy, which will seek to help people in more isolated communities to engage with the wider world,",conservatism
and teach more people to speak English.,conservatism
"We will work with schools to make sure that those with intakes from one predominant racial, cultural or religious background teach their students about pluralistic, British values",conservatism
and help them to get to know people with different ways of life.,conservatism
Our enjoyment of Britain’s diversity must not prevent us from confronting the menace of extremism.,conservatism
and can fuel violence.,conservatism
"We will consider what new criminal offences might need to be created, and what new aggravated offences might need to be established, to defeat the extremists.",conservatism
"We will support the public sector and civil society in identifying extremists,",conservatism
countering their messages,conservatism
"and promoting pluralistic, British values.",conservatism
"And we will establish a Commission for Countering Extremism to identify examples of extremism and expose them,",conservatism
and help the government to identify policies to defeat extremism,conservatism
Conservatives in government have already acted to help victims of domestic violence to seek refuge.,conservatism
We can and should go further.,conservatism
We need the police to investigate allegations thoroughly and treat victims with the care they deserve.,conservatism
We need to bring to the justice system greater guidance and clarity about the impact of domestic violence and abuse on families.,conservatism
"And we need to understand and respond to the devastating and lifelong impact that domestic violence and abuse has on children, who carry the effects into adulthood.",conservatism
A Conservative government will bring forward a Domestic Violence and Abuse Bill in the next parliament to consolidate all civil and criminal prevention and protection orders,conservatism
and provide for a new aggravated offence if behaviour is directed at a child.,conservatism
There is currently no statutory definition of domestic violence and abuse.,conservatism
"We will therefore also legislate to enshrine a definition of domestic violence and abuse in law, providing the legal underpinning for everything in our new act.",conservatism
"This will enable us to work with victim support groups, experts and agencies to determine whether the current statutory definition is wide enough,",conservatism
"to help survivors understand more easily if they have a basis for a complaint,",conservatism
and to provide a more reliable basis for police forces to investigate and the Crown Prosecution Service to prosecute.,conservatism
"We will create a domestic violence and abuse commissioner in law,",conservatism
"to stand up for victims and survivors,",conservatism
monitor the response to domestic violence and abuse,conservatism
and to hold the police and the criminal justice system to account.,conservatism
"And we will take action to support victims of domestic violence to leave abusive partners,",conservatism
and ensuring that victims who have lifetime tenancies and flee violence are able to secure a new lifetime tenancy automatically.,conservatism
and working families.,conservatism
We will work with train companies and their employees to agree minimum service levels during periods of industrial dispute –,conservatism
"and if we cannot find a voluntary agreement, we will legislate to make this mandatory.",conservatism
"No grandparent wants to see their grandchildren worse off than they were, yet that is precisely the fear many older people now have.",conservatism
Our United Kingdom can seize enormous opportunities but only if we make decisions for the long term.,conservatism
"We trust the people of this country, who know that we face difficult choices",conservatism
We will ensure that new NHS numbers are not issued to patients until their eligibility has been verified.,conservatism
We will take vigorous and immediate action against those who abuse or attack the people who work for and make our NHS.,conservatism
"-and are denied a decent place in which to live, where they can put down roots and raise children.",conservatism
"Finally, we shall explore ways to improve the family justice system.",conservatism
"The family courts need to do more to support families, valuing the roles of mothers and fathers, while ensuring parents face up to their responsibilities.",conservatism
"Safety for children online,",conservatism
"Security online, with unprecedented investment in cyber security and stronger cyber standards for government and public services.",conservatism
and to strengthen the UK’s position as one of the world’s leading digital economies.,conservatism
"For hundreds of years, the United Kingdom has determined the rules and formed the environment where new ideas and new technologies prosper – from financial markets to the steam train to human embryology and the code of life itself.",conservatism
Our wealth and security as a nation is founded on our ability to shape the future not just for ourselves but for the world.,conservatism
and that we will make Britain the safest place in the world to be online.,conservatism
"In harnessing the digital revolution, we must take steps to protect the vulnerable and give people confidence to use the internet without fear of abuse, criminality or exposure to horrific content.",conservatism
Our starting point is that online rules should reflect those that govern our lives offline.,conservatism
"It should be as unacceptable to bully online as it is in the playground, as difficult to groom a young child on the internet as it is in a community, as hard for children to access violent and degrading pornography online as it is in the high street, and as difficult to commit a crime digitally as it is physically.",conservatism
"We will work with industry to introduce new protections for minors, from images of pornography, violence, and other age-inappropriate content not just on social media but in app stores and content sites as well.",conservatism
"We will put a responsibility on industry not to direct users – even unintentionally – to hate speech, pornography, or other sources of harm.",conservatism
"We will make clear the responsibility of platforms to enable the reporting of inappropriate, bullying, harmful or illegal content, with take-down on a comply-or-explain basis.",conservatism
"We will continue to push the internet companies to deliver on their commitments to develop technical tools to identify and remove terrorist propaganda,",conservatism
"In addition, we do not believe that there should be a safe space for terrorists to be able to communicate online and will work to prevent them from having this capability.",conservatism
"Where we believe people need more protections to keep them safe, we will act to protect them.",conservatism
"Alongside this commission, we will bring forward a new data protection law, fit for our new data age, to ensure the very best standards for the safe,",conservatism
and enshrining our global leadership in the ethical and proportionate regulation of data.,conservatism
We will put the National Data Guardian for Health and Social Care on a statutory footing to ensure data security standards are properly enforced.,conservatism
maintaining our position as the world leader.,conservatism
"We will introduce a sanctions regime to ensure compliance, giving regulators the ability to fine or prosecute those companies that fail in their legal duties, and to order the removal of content where it clearly breaches UK law.",conservatism
This is our plan for a stronger Britain and a prosperous future.,conservatism
"Labour understands that the creation of wealth is a collective endeavour between workers, entrepreneurs, investors and government.",conservatism
and a Labour government will put the national interest first.,conservatism
"We will work with trade unions, businesses and stakeholders to ensure there is a consensus on this vital issue.",conservatism
We will introduce legislation to ensure there are no gaps in national security and criminal justice arrangements as a result of Brexit.,conservatism
"Working with businesses, trade unions, devolved governments and others to identify specific labour and skill shortages.",conservatism
but we will crack down on fake colleges.,conservatism
We will work with other WTO members to end the dumping of state-subsidised goods on our markets.,conservatism
The Conservatives consistently blocked EU efforts to respond to such dumping with the duties needed to defend the British steel industry.,conservatism
Labour will develop the full range of trade remedies necessary to support key sectors affected by these unfair practices.,conservatism
"We will also consult on toughening the law against assaulting workers who have to enforce laws such as age-related sales or ticketing arrangements, and who face regular abuse.",conservatism
"We will ensure that under the Istanbul Convention, disability hate crime and violence against women with disabilities is reported annually, with national actions plans to address these issues.",conservatism
Home is at the heart of all of our lives.,conservatism
"It’s the foundation on which we raise our families, the bedrock for our dreams and aspirations.",conservatism
Labour will protect patients and legislate to ensure safe staffing levels in the NHS.,conservatism
Labour will make it an aggravated criminal offence to attack NHS staff.,conservatism
"Last year, there were an estimated 6.1 million incidents of crime experienced by adults in England and Wales.",conservatism
"Almost every police force in the country recorded an increase in crime, with worrying rises in some of the most violent offences, including gun and knife crime and homicide.",conservatism
"On Theresa May’s watch, police numbers have been cut by 20,000.",conservatism
Cuts to the police force endanger communities and endanger police officers too.,conservatism
Labour’s approach to policing crime will be different.,conservatism
We will support the police in the performance of their duties.,conservatism
"We will provide officers, police community support officers and civilian staff with the equipment and people they need to provide effective policing services, including from the growing threat of cybercrime.",conservatism
"We will work with them to ensure that our communities are safer, for all of us.",conservatism
"We will champion community policing policies and incentivise good policing practice, working with Police and Crime Commissioners throughout the country on strategies to prevent crime.",conservatism
"Labour will recruit 10,000 more police officers to work on community beats, equivalent to at least one more for every neighbourhood in the country.",conservatism
We will ensure appropriate support is provided to victims of crime,conservatism
and introduce legislation for mínimum standard entitlements to service from criminal justice agencies.,conservatism
The level of violence against women and girls is not acceptable.,conservatism
Labour will emphasise the safety of women and girls by appointing a commissioner to set new standards for tackling domestic and sexual violence.,conservatism
"We will strengthen the law, banning the use of community resolutions as a response to domestic violence.",conservatism
"Labour will continue to enforce effective measures to prevent all forms of abuse, including female genital mutilation.",conservatism
"In doing so, we will address the government’s failure to take any effective new measures againsta growing problem of extreme or violent radicalisation.",conservatism
"Border security is vital in preventing serious crimes including child abduction, people trafficking, smuggling of drugs and guns, terrorism and modern day slavery.",conservatism
"Contrary to the Conservative government’s rhetoric, they have not taken control of our borders or strengthened our national security.",conservatism
"Instead, they have suppressed the independent inspector’s reports highlighting weaknesses in our borders",conservatism
and cut the Border Force by thousands of personnel.,conservatism
The Conservatives promised and failed to deliver 100 per cent exit checks at the borders.,conservatism
Labour will recruit 500 more border guards to add to our safeguards and controls.,conservatism
"At the same time, we will legislate to prohibit the cross examination of victims of domestic violence by their abuser in certain circumstances.",conservatism
"Labour is tough on crime and tough on the causes of crime,",conservatism
but we won’t make the lives of workers in the criminal justice system tougher.,conservatism
"Prison officers, probation officers and other workers need the resources to do their jobs safely, effectively and successfully.",conservatism
Our prisons are overcrowded.,conservatism
Staffing levels are too low.,conservatism
The situation is dangerous and violence against prison officers is rising.,conservatism
Riots and disturbances in our prisons are increasing.,conservatism
Prison escapes cause distress to people living near prisons.,conservatism
"A Labour government will publish annual reports on prisoner-staff ratios, with a view to maintaining safety and ending overcrowding.",conservatism
"We will recruit 3,000 more prison officers and review the training and professional development available.",conservatism
We will publish prison officer to prisoner ratios for all prisons.,conservatism
Our proposal to lift the public sector pay cap will help to increase the recruitment and retention of both prison officers and probation officers.,conservatism
"We will deliver earlier protection to victims of abuse by strengthening mandatory reporting, and guaranteeing allegations will be reported and action taken to make children safe.",conservatism
"We will facilitate British procurements, including steel, whenever possible.",conservatism
Labour will increase the maximum sentence for those convicted of committing animal cruelty.,conservatism
"Britain’s creative industries are the envy of the world,",conservatism
"a source of national pride,",conservatism
and a symbol of the kind of country we are now and aspire to be in the future.,conservatism
"We will continue to mark the ongoing centenary of the First World War, and the sacrifice of all those who died during it.",conservatism
We all need to work harder to keep children safe online.,conservatism
"Victims of phone hacking have been let down by a Conservative government that promised them justice, but failed to follow through.",conservatism
"It is unwanted and unnecessary, and we will campaign tirelessly to ensure Scotland remains part of the UK.",conservatism
These cuts have been made amid the rise in hate crime recorded by the police in the last year.,conservatism
"Violence against women and girls continues to be a global epidemic, affecting an estimated one in three women worldwide.",conservatism
"In the UK, on average two women are killed by their current or a former partner every week.",conservatism
"Under the Conservatives, over a third of all local authority funding to domestic and sexual violence services was already cut by 2012.",conservatism
Labour will appoint a new commissioner to enforce minimum standards in tackling domestic and sexual violence.,conservatism
"levels of LGBT hate crime,",conservatism
"Labour will bring the law on LGBT hate crimes into line with hate crimes based on race and faith, by making them aggravated offences.",conservatism
We should all be deeply troubled by the rise in racially aggravated attacks and race hate crime in the past year.,conservatism
Anti-Semitic incidents are also on the rise once more and we are committed to combatting this trend with adequate resources and firm political will.,conservatism
"In this climate, recorded disability hate crime has increased.",conservatism
"We still believe the phrase ""Made in Canada"" translates well around the world: It means high-quality goods built by highly skilled workers, and it inspires confidence that a product is the very best.",conservatism
"And on our watch, Canada will never turn away from this legacy of excellence.¸",conservatism
"Canada is a beacon of freedom and prosperity to people all around the world,",conservatism
and attracts countless immigrants every year seeking a better place to raise their families and pursue their dreams.,conservatism
"Canada is a welcoming country and attracts many of the world's best and brightest who are searching for freedom and opportunity, while continuing our tradition of family reunification and refugee protection.",conservatism
and have sworn-in 1.6 million new Canadian citizens.,conservatism
"Our great forests are among the features that define us most as a country, and our forestry industry has been a source of prosperity since before Confederation.",conservatism
"Canadians are a northern people; winter blows through our stories, our songs, and our sports.",conservatism
And the Arctic itself is a key element of our national identity.,conservatism
"Its exploration, by great heroes like Sir John Franklin, is our history.",conservatism
Its vast geography is our present.,conservatism
And its limitless promise is our future.,conservatism
"Families are the bedrock of our communities, and, by extension, our country.",conservatism
"When families thrive, Canada thrives.",conservatism
It's always been our goal to make Canada the best country in the world in which to raise a family.,conservatism
"Now raising a family is hard work, and we believe it's work best left to the experts: Mom and Dad.",conservatism
"We believe that in a Canada of low taxes, good jobs, safe streets and the opportunity to prosper, they can do the rest – and that's what we're delivering.",conservatism
Defend Canada's Northern sovereignty,conservatism
We'll also continue to follow a principled foreign policy and stand up for what's right rather than what's popular.,conservatism
"In a dangerous and unstable world, we need a government that recognizes risks to Canadian interests and our security and speaks with clarity.",conservatism
"Canadians see this as a betrayal of our most deeply held values and, indeed, as an attack on all of us.",conservatism
"There is no greater crime than the betrayal of one's fellow citizens, and our laws need to reflect this.",conservatism
"These values have made Canada great,",conservatism
and our Government takes very seriously the work of advancing them.,conservatism
"The Great Lakes and the St. Lawrence River aren't just iconic in terms of geography – they're defining elements of our history, and part of the reason for Canada's growth into a great trading nation.",conservatism
"With the development of the St. Lawrence Seaway, they became our gateway to the world.",conservatism
"The North has achieved immense geopolitical significance, and corresponding increased interest from foreign powers, demanding a Canadian presence to back up our legal and historic claims to its lands and waters.",conservatism
"Still, there is more to be done.",conservatism
Our Conservative Government will continue to make protecting our Northern sovereignty a major priority.,conservatism
"The choice is to ""use it or lose it,"" and that lies at the heart of our Arctic foreign policy:",conservatism
"It's one of the values that makes Canada a land of opportunity and prosperity, a country that attracts countless immigrants from all around the world.",conservatism
"Sadly, there are some newcomers who embrace the promise of Canada, but not those values that make this country great, and who import certain brutal practices – most often affecting women and girls – that have no place here, or anywhere.",conservatism
"The tragic truth is that certain practices, such as female genital mutilation, so-called honour killings, polygamy, and early and forced marriages, are taking place within some cultural communities in Canada.",conservatism
Continue to strengthen Canadian citizenship,conservatism
Our Conservative Government shares the pride all Canadians feel in living in the greatest country in the world.,conservatism
We're committed to building a future of hope and opportunity for our children and grandchildren.,conservatism
"Celebrating Canada's rich history and culture to give us a powerful sense of national accomplishment, shared sacrifice, and collective aspirations.",conservatism
Strengthening Canadian citizenship to protect and reaffirm its value.,conservatism
"Canadians take immense pride in the fact we are a nation of immigrants, and rightly so.",conservatism
That so many people around the world want to live here – that so many aspire to Canadian citizenship – is testament to the hard work generations of Canadians have put into building the greatest country in the world on a foundation of values that resonate all around the globe.,conservatism
It's no surprise that one reputable study just this year declared Canada the most admired country in the world.,conservatism
The remarkable truth of it is that one out of every five Canadians was born elsewhere.,conservatism
Not many countries in the world can say that.,conservatism
None of our friends and allies in the G-7 group of major industrialized nations can.,conservatism
"Many of these new Canadians maintain close ties with the lands of their birth, socially, culturally, and economically.",conservatism
"These Canadians are our greatest ambassadors in a globalized world, and Canada and their home countries are stronger and better for their efforts.",conservatism
A re-elected Conservative Government will recognize these bridge-builders by establishing a new “Maple Leaf” designation to honour extraordinary Canadians who cultivate these links.,conservatism
"In times of great change, the lessons of the past often light our path into the future.",conservatism
"Our Government considers celebrating Canada's history and keeping alive the memory of the people and events that have made this country what it is today, an important way of restating and recommitting to the principles that animate us as Canadians.",conservatism
"From our large national institutions to the smallest community historical societies, Canada's museums carry out the noble and vital task of preserving our collective past.",conservatism
"They're the guardians of our national memory, the vaults where our national stories are kept safe.",conservatism
"Meanwhile, Canadians are still making new discoveries about our history, like last year's discovery of HMS Erebus.",conservatism
"Our museums great and small, and the modern-day explorers still uncovering the secrets of our past, must have our continued support – as must the Canadian communities from coast to coast to coast planning to celebrate our history as we approach the 150th anniversary of Confederation.",conservatism
Our Conservative Government has an ambitious plan to celebrate Canada 150.,conservatism
"We'll invest $150 million through the Canada 150 Community Infrastructure Program to support up to 1,800 projects across the country that provide community and cultural benefits to Canadians.",conservatism
And we'll provide $210 million through the Canada 150 Fund to support community initiatives that leave a legacy for the future.,conservatism
"John G. Diefenbaker was a tireless advocate for freedom and human rights, and an early and powerful champion for Canada's North and Northern peoples.",conservatism
"First elected to the House of Commons in 1940, in 1957 he became Canada's 13th Prime Minister.",conservatism
"As Prime Minister, John Diefenbaker introduced the landmark Canadian Bill of Rights, which enshrines in law fundamental rights such as freedom of speech and religion; freedom of assembly and association; the equality of all people; the right to life, liberty, security of the person, and the enjoyment of property; and the guarantee of fair and just treatment in our legal system – values that continue to define Canada and Canadians to this day.",conservatism
"A re-elected Conservative Government will honour this important figure in our history,",conservatism
"and ensure his contributions to our national life and identity are remembered and understood by future generations, by purchasing John G. Diefenbaker's childhood home and establishing it as a historic site to be operated by Parks Canada.",conservatism
"Our local museums play an equally important role in our communities, especially with the Canada 150 celebrations fast approaching.",conservatism
They express Canada's diversity and strengthen our national identity.,conservatism
"Our national languages are a part of Canada's past, present, and future.",conservatism
Our linguistic duality is one of the things that makes Canada special.,conservatism
"Our Conservative Government recognizes that French- and English-speaking communities contribute to our country's cultural, social, and economic vitality.",conservatism
"That's why, in 2013, we launched the new, five-year, $1.1 billion Roadmap for Official Languages, the most comprehensive investment in Canada's national languages in our country's history.",conservatism
"The Roadmap focuses on three key pillars – education, immigration, and communities – to continue to build the strength and vigour of minority language communities in Canada.",conservatism
Our commitment to Canada's national languages is unwavering.,conservatism
A re-elected Conservative Government will continue to implement our historic Roadmap for Official Languages,conservatism
The Supreme Court of Canada has ruled that Canadians living with extreme pain and suffering have the right to end their lives with the help of a doctor.,conservatism
"This is an extremely sensitive issue and there are many considerations, including the protection of freedom of conscience, that must be part of the discussion.",conservatism
We established a panel of eminent Canadians in July to consult with medical authorities and with interveners in the Supreme Court case to assist the government in formulating a legislative response to the court's decision.,conservatism
The panel is scheduled to provide its final report by late Fall 2015.,conservatism
A re-elected Conservative Government will consider the panel's report as it determines how best to respond to the Supreme Court decision.,conservatism
The 2014 case of a Russian cargo ship losing power and potentially running aground on the West Coast was a powerful reminder of the importance of coastal protection.,conservatism
Canada is a land of great beauty and great bounty.,conservatism
"Our identity, our geography and our prosperity are interwoven in a vibrant Canadian tapestry.",conservatism
"Through careful stewardship, our natural heritage has been a source of pleasure and pride for generations of families.",conservatism
"At the same time, it has led to great opportunity and reward for countless hard-working Canadians.",conservatism
"Indeed, farmers, landowners, hunters and anglers were Canada's first conservationists, and remain its most passionate.",conservatism
"Government schemes and celebrity activists come and go, but the true, patriot love ordinary Canadians hold for our great country is eternal.",conservatism
For many Canadians – and for many visitors to this country – hunting and fishing are more than longstanding Canadian traditions and pleasant ways to experience the great outdoors.,conservatism
and cultivating a “community of stewards” from coast to coast to coast.,conservatism
"Currently Canada's Tentative List for World Heritage Sites, which is an inventory of candidate sites to be considered for designation by the World Heritage Committee, only has seven potential sites on it and has not been updated in over a decade.",conservatism
A re-elected Conservative Government will launch a Call for Proposals so that Canadians and communities across the country can nominate their unique and exceptional places for consideration as future World Heritage sites.,conservatism
"Our Government has always made it a priority to strengthen and protect the value of Canadian citizenship, making clear that citizenship comes not just with rights, but significant responsibilities.",conservatism
"In 2014, 3,121 citizenship ceremonies were held across Canada, welcoming more than 262,000 new citizens.",conservatism
"This is the largest number of new Canadians welcomed in a single year in the history of Canada, and double the number welcomed in 2013.",conservatism
Canada has one of the highest naturalization rates in the world: more than 85 percent of permanent residents eligible for Canadian citizenship become Canadians.,conservatism
"The Oath of Citizenship is a solemn declaration in which citizenship candidates promise to obey Canadian laws, while fulfilling their duties and responsibilities as Canadian citizens.",conservatism
The Oath recognizes that Canadian citizenship confers both rights and responsibilities.,conservatism
A majority of Canadians believe that new citizens should be seen and heard at the moment they join the Canadian family.,conservatism
"That's why, this past June, our Government introduced a bill requiring all individuals seeking to become Canadians to show their faces while taking the Oath of Citizenship.",conservatism
"We believe it's critically important that, at the moment an individual joins the Canadian family, they do so freely and openly, rather than hiding their identity.",conservatism
"A re-elected Conservative Government will reintroduce and pass the Oath of Citizenship Act requiring citizenship candidates to be seen and heard when reciting the Oath in community with others, to confirm their commitment as new citizens to Canada's laws and values.",conservatism
Canada's publicly-funded universal health care system is a source of pride for Canadians –,conservatism
We will also ensure that all federal services are delivered in full compliance with the Official Languages Act.,conservatism
Canada is fundamentally a safe and peaceful nation.,conservatism
"Canada's stories, shaped by our immense diversity, deserve to be celebrated and shared.",conservatism
"safeguard our official languages,",conservatism
We will encourage and promote the use of Canada's official languages.,conservatism
That includes our proud tradition of official bilingualism.,conservatism
ensuring that all federal services be delivered in full compliance with the Official Languages Act;,conservatism
"establishing a free, online service for learning and retaining English and French as second languages;",conservatism
reinstating the Court Challenges Program of Canada cut by Stephen Harper;,conservatism
"Canadians are open, accepting, and generous – qualities that should be reflected in Canada's response to those seeking refuge from conflict and war.",conservatism
"Canada has a strong history of helping those in need, from Hungarian refugees in the 1950s to Ismaili Muslim refugees in the 1970s to those fleeing South East Asia by boat in the 1970s and 1980s.",conservatism
We will restore Canada's reputation,conservatism
"We are committed to a truly national recovery, benefiting all parts of our country.",conservatism
"We will ensure that Britain seizes the chance to be a world leader in the development of 5G, playing a key role in defining industry standards.",conservatism
"If you want to live in the most vibrant and dynamic country in the world, this election matters.",conservatism
"Only the Conservatives have the vision, the optimism, the ambition and the discipline to transform Britain.",conservatism
We will also repeal nonsensical restrictions banning employers from hiring agency staff to provide essential cover during strikes;,conservatism
and ensure strikes cannot be called on the basis of ballots conducted years before.,conservatism
We will tackle intimidation of non-striking workers;,conservatism
legislate to ensure trade unions use a transparent opt-in process for union subscriptions;,conservatism
tighten the rules around taxpayer-funded paid ‘facility time’ for union representatives;,conservatism
and reform the role of the Certification Officer.,conservatism
"Strikes should only ever be the result of a clear, positive decision based on a ballot in which at least half the workforce has voted.",conservatism
"This turnout threshold will be an important and fair step to rebalance the interests of employers, employees, the public and the rights of trade unions.",conservatism
"We will, in addition, tackle the disproportionate impact of strikes in essential public services by introducing a tougher threshold in health, education, fire and transport.",conservatism
Industrial action in these essential services would require the support of at least 40 per cent of all those entitled to take part in strike ballots,conservatism
– as well as a majority of those who actually turn out to vote.,conservatism
"We will support you, whether you choose to go out to work or stay at home to raise your children.",conservatism
"We will back the institution of marriage in our society, enabling married couples to transfer £1,060 of their tax-free income to their husband or wife, where the highest earner is a basic rate taxpayer.",conservatism
"This applies to civil partnerships too, and the transferable amount will always rise at least in line with the Personal Allowance.",conservatism
And we will help families stay together and handle the stresses of modern life by continuing to invest at least £7.5 million a year in relationship support.,conservatism
"Our plan to control immigration will put you, your family and the British people first.",conservatism
