text,cmp_code
"Devolved administrations in Edinburgh, Cardiff and Belfast exercise greater powers than equivalent governments elsewhere in the democratic world.",laissez-faire
"In England, we have given considerable powers to city mayors and combined authorities,",laissez-faire
while local councils now have greater control of the taxes they collect.,laissez-faire
"This positive evolution of our constitution has given a voice to people who felt distant from the centre of power, and responsibility to people for their own part of our great country.",laissez-faire
"We will continue to work in partnership with the Scottish and Welsh governments and the Northern Ireland Executive, in a relationship underpinned by pooling and sharing resources through the Barnett Formula.",laissez-faire
We will respect the devolution settlements: no decision-making that has been devolved will be taken back to Westminster.,laissez-faire
"Indeed, we envisage that the powers of the devolved administrations will increase as we leave the EU.",laissez-faire
"This Conservative government has devolved more power to English local authorities, closer to local people, than any previous government in over a century:",laissez-faire
"across England, newly elected mayors, combined authorities, local councils and local enterprise partnerships are being empowered to improve local growth and public services.",laissez-faire
We will continue to give local government greater control over the money they raise and address concerns about the fairness of current funding distributions.,laissez-faire
"The Scottish Parliament has become the most powerful parliament of its kind in the world, with extensive powers over taxation and welfare.",laissez-faire
and only the Conservative and Unionist Party can deliver further powers and the best possible deal for Scotland as we leave the European Union.,laissez-faire
The United Kingdom has voted to leave the European Union but some would disrupt our attempts to get the best deal for Scotland and the United Kingdom with calls for a divisive referendum that the people of Scotland do not want.,laissez-faire
We have been very clear that now is not the time for another referendum on independence.,laissez-faire
"And as we develop our new trade policies, we will pay particular attention to using the United Kingdom’s muscle to promote Scottish exports around the world.",laissez-faire
and supporting devolution in Wales.,laissez-faire
"The 2017 Wales Act, passed by a Conservative government, transfers significant new powers to the National Assembly for Wales and the Welsh Government.",laissez-faire
and in the additional powers handed to Welsh local authorities and businesses to promote local growth.,laissez-faire
"Welsh businesses will be central to our new trade and export policies,",laissez-faire
and work with the devolved administrations to ensure the strength of the Welsh brand is maintained.,laissez-faire
"We will continue to support S4C as a part of a UK broadcasting structure and in its key role promoting the Welsh language, which a Conservative government first protected.",laissez-faire
reduce public sector dependency,laissez-faire
We remain committed to the devolution of Corporation Tax powers subject to the executive demonstrating fiscal stability.,laissez-faire
A Conservative government will continue to work for the full implementation of the 2014 Stormont House and 2015 Fresh Start Agreements.,laissez-faire
"For too long, power in Britain has been centred in London.",laissez-faire
It is time major cities around Britain shared in the government of the United Kingdom.,laissez-faire
"For our civil service and major cultural bodies to claim to be UK institutions, they need to represent and be present across our whole United Kingdom.",laissez-faire
We will put this right.,laissez-faire
"Starting with the UK Government’s arm’s-length bodies, we will start moving significant numbers of UK Government civil servants and other public servants out of London and the south-east to cities around the UK.",laissez-faire
"We will ensure that senior posts move too, so that operational headquarters as well as administrative functions are centred not in London but around Britain.",laissez-faire
"And we will do so in a way that encourages the development of new clusters of public services, private businesses and, where appropriate, universities.",laissez-faire
"We will pursue free trade with European markets,",laissez-faire
and secure new trade agreements with other countries.,laissez-faire
"As we leave the European Union, we will no longer be members of the single market or customs union but we will seek a deep and special partnership including a comprehensive free trade and customs agreement.",laissez-faire
"As powers return from the EU, we will be able to determine the level best placed to take decisions on these issues, ensuring that power sits closer to the people of the United Kingdom than ever before.",laissez-faire
We expect that the outcome will be a significant increase in the decision-making power of each devolved administration,laissez-faire
and doing business within our own union are created.,laissez-faire
We will be the world’s foremost champion of free trade.,laissez-faire
"The United Kingdom will be a global champion for an open economy, free trade, and the free flow of investment, ideas and information.",laissez-faire
"Open and free trade is key to international prosperity, stability and security –",laissez-faire
it is an essential component of an economy that Works for everyone.,laissez-faire
"We believe the UK must seize the unique opportunities it has to forge a new set of trade and investment relationships around the world, building a global, outwardlooking Britain.",laissez-faire
"property entitlements,",laissez-faire
"In order to fund these commitments, we have taken an important decision.",laissez-faire
We do not believe that giving school lunches to all children free of charge for the first three years of primary school – regardless of the income of their parents – is a sensible use of public money.,laissez-faire
There is now good evidence that school breakfasts are at least as effective in helping children to make progress in school.,laissez-faire
"So under a new Conservative government, schools in England will offer a free school breakfast to every child in every year of primary school, while children from low-income families will continue to receive free school lunches throughout their years in primary and secondary education.",laissez-faire
"We will continue to run the welfare system in accordance with our belief that work is the best route out of poverty,",laissez-faire
Britain is an open economy,laissez-faire
and we will always ensure that our British businesses can recruit the brightest and best from around the world and Britain’s world-class universities can attract international students.,laissez-faire
and help companies provide more flexible work environments that help mothers and fathers to share parenting.,laissez-faire
So we will support companies to take on parents and carers returning to work after long periods of absence,laissez-faire
"and back similar schemes in the public sector, including the country’s biggest employer, our NHS.",laissez-faire
We will give employers the advice and support they need to hire and retain disabled people and those with health conditions.,laissez-faire
As we set out in chapter one we want to reduce taxes on British businesses,laissez-faire
and allowing councils to raise more money for care themselves from Council Tax.,laissez-faire
One purpose of long-term saving is to cover needs in old age;,laissez-faire
"those who can should rightly contribute to their care from savings and accumulated wealth, rather than expecting current and future taxpayers to carry the cost on their behalf.",laissez-faire
"Moreover, many older people have built considerable property assets due to rising property prices.",laissez-faire
Reconciling these competing pressures fairly and in a sustainable way has challenged many governments of the past.,laissez-faire
We intend to tackle this with three connected measures.,laissez-faire
"First, we will align the future basis for means-testing for domiciliary care with that for residential care, so that people are looked after in the place that is best for them.",laissez-faire
"This will mean that the value of the family home will be taken into account along with other assets and income, whether care is provided at home, or in a residential or nursing care home.",laissez-faire
"Creating a sustainable elderly care system means making decisions about how the rising budget devoted to pensioners is spent, so we will target help where it is needed most.",laissez-faire
"So we will look at Winter Fuel Payments, the largest benefit paid to pensioners, in this context.",laissez-faire
"The benefit is paid regardless of need, giving money to wealthier pensioners when working people on lower incomes do not get similar support.",laissez-faire
"So we will meanstest Winter Fuel Payments, focusing assistance on the least well-off pensioners, who are most at risk of fuel poverty.",laissez-faire
"Fourth, whilst the NHS will always treat people in an emergency, no matter where they are from, we will recover the cost of medical treatment from people not resident in the UK.",laissez-faire
This remains competitive compared to the costs of health insurance paid by UK nationals working or studying overseas.,laissez-faire
"We will also back the implementation of the plan at a local level, through the Sustainability and Transformation Plans, providing they are clinically led and locally supported.",laissez-faire
and give councils powers to intervene where developers do not act on their planning permissions;,laissez-faire
"We will also give greater flexibility to housing associations to increase their housing stock, building on their considerable track record in recent years.",laissez-faire
This charter has two fundamental aims: that we will make Britain the best place to start and run a digital business;,laissez-faire
"Through our modern industrial strategy and digital strategy, we will help digital companies at every stage of their growth.",laissez-faire
"We will help innovators and startups, by encouraging early stage investment and considering further incentives under our worldleading Enterprise Investment Scheme and Seed Enterprise Investment Scheme.",laissez-faire
"We will help digital businesses to scale up and grow, with an ambition for many more to list here in the UK,",laissez-faire
"When we leave the European Union, we will fund the British Business Bank with the repatriated funds from the European Investment Fund.",laissez-faire
"and will seek to build upon the favourable tax arrangements that have helped them, including the highly successful creative industries tax credits scheme.",laissez-faire
"We will ensure there is a robust system for protection of intellectual property when the UK has left the EU, with strong protections against infringement.",laissez-faire
We will make doing business online easier for companies,laissez-faire
We will give businesses the right to insist on a digital signature and the right to digital cancellation of contracts.,laissez-faire
to help smaller companies build their capabilities,laissez-faire
flexible and dynamic use of data,laissez-faire
And we will put small businesses at the centre of our economic strategy.,laissez-faire
We will protect small businesses by reintroducing the lower small profits rate of corporation tax.,laissez-faire
We will also exclude small businesses from costly plans to introduce quarterly reporting,laissez-faire
but that future growth depends on investment.,laissez-faire
Britain can only be stronger if every nation and region is given the resources and support to succeed.,laissez-faire
"Only a Labour government with a credible industrial strategy can reach this untapped potential and deliver prosperity to every corner of our country, working with devolved administrations.",laissez-faire
Trade – by negotiating a new deal with Europe that puts jobs and the economy first.,laissez-faire
We will also encourage private investment by removing new plant and machinery from business rate calculations.,laissez-faire
"The National Investment Bank will fill existing gaps in lending by private banks, particularly to small businesses,",laissez-faire
"Our small and medium-sized enterprises (SMEs) are the backbone of our economy, providing 60 per cent of private-sector jobs.",laissez-faire
"Technological changes, like the spread of digital manufacturing and rapid communication, mean smaller, faster businesses will be the future of our economy.",laissez-faire
Yet this Conservative Government has taken small businesses for granted.,laissez-faire
Labour is the party of small businesses.,laissez-faire
We understand the challenges our smaller businesses face.,laissez-faire
"In order to provide the support many small businesses need, a Labour government will: Mandate the new National Investment Bank, and regional development banks in every region, to identify where other lenders fail to meet the needs of SMEs and prioritise lending to improve the funding gap.",laissez-faire
Reinstate the lower small-business corporation tax rate.,laissez-faire
"Introduce a package of reforms to business rates – including switching from RPI to CPI indexation,",laissez-faire
"exempting new investment in plant and machinery from valuations,",laissez-faire
and ensuring that businesses have access to a proper appeals process,laissez-faire
– while reviewing the entire business rates system in the longer run.,laissez-faire
"Scrap quarterly reporting for businesses with a turnover of under £85,000.",laissez-faire
"Currently, the UK buys and sells energy tariff free from Europe, an arrangement which saves families and businesses money, and helps balance the power grid.",laissez-faire
"As part of the Brexit negotiations, Labour will prioritise maintaining access to the internal energy market.",laissez-faire
Labour will seek a Brexit deal that delivers for all regions and nations of the UK.,laissez-faire
We will introduce a ‘presumption of devolution’ where devolved powers transferred from the EU will go straight to the relevant region or nation.,laissez-faire
"For many people and for much of our country, power can feel just as remote and unaccountable in Westminster as it does in Brussels.",laissez-faire
So a Labour government will seek to put powers as close to communities as possible.,laissez-faire
This will also apply to the funding of peace and reconciliation projects in Northern Ireland.,laissez-faire
We will also improve engagement and dialogue with the devolved administrations and seek to ensure the final Brexit deal addresses specific concerns.,laissez-faire
Labour is pro-trade and pro-investment.,laissez-faire
The UK’s future prosperity depends on minimising tariff and non-tariff barriers that prevent us from exporting and creating the jobs and economic growth we need.,laissez-faire
"A Labour government will work with devolved administrations to bring forward an integrated trade and industrial strategy that boosts exports,",laissez-faire
Labour will set out our priorities in an International Trade White Paper to lead a national debate on the future of Britain’s trade policy.,laissez-faire
As our trading relationship with the EU changes it is vital that we retain unrestricted access for our goods and services.,laissez-faire
"Through our Just Trading initiative launched in 2016, Labour will work with global trading partners to develop 'best-in-class’ free trade and investment agreements that remove trade barriers and promote skilled jobs and high standards.",laissez-faire
Labour is committed to the rules-based international trading system of the World Trade Organisation (WTO).,laissez-faire
"We will rejoin the Government Procurement Agreement,",laissez-faire
"Labour will champion the export interests of SMEs, ensuring all new trade agreements include a commitment to support their market access needs.",laissez-faire
"We will develop an export incentive scheme for SMEs based on international best practice,",laissez-faire
and we will ring-fence Tradeshow Access Programme grants to help SMEs reach new customers around the world.,laissez-faire
"We will create a network of regional trade and investment champions to promote the export and investment interests of businesses across the country,",laissez-faire
and we will include regional representation on overseas trade missions.,laissez-faire
"Labour will use trade negotiations to boost market access for British environmental goods and services,",laissez-faire
"Labour will develop capital investment schemes and other incentives to encourage investment into the UK, especially into target areas identified by the industrial strategy.",laissez-faire
"To ensure that we deliver for every part of the UK, we will devolve responsibility for skills, wherever there is an appetite, to city regions or devolved administrations.",laissez-faire
And we will work with the devolved administrations to improve the operation of the levy,laissez-faire
Protect the £440 million funding for apprenticeships for small-and medium-sized employers who don’t pay the levy,laissez-faire
"Self-employment can bring many benefits, freedoms and flexibilities to people – and is a vital and often entrepreneurial sector of our economy.",laissez-faire
and lower costs for employers.,laissez-faire
and give councils new powers to build the homes local communities need.,laissez-faire
and the housebuilding industry.,laissez-faire
Given the particular pressures in London we will look at giving the Mayor the power to give renters in London additional security.,laissez-faire
"Councils deliver vital local services to our communities, but their budgets have been slashed by Conservative cuts.",laissez-faire
"This has led to a deterioration of local services, from bin collection to road repair,",laissez-faire
"and the loss of important community assets such as libraries, youth centres and women’s refuges.",laissez-faire
Labour believes in devolving power to local communities but that requires the necessary funding follows.,laissez-faire
You cannot empower local government if you impoverish it.,laissez-faire
A Labour government will give local government extra funding next year.,laissez-faire
"We will initiate a review into reforming council tax and business rates and consider new options such as a land value tax, to ensure local government has sustainable funding for the long term.",laissez-faire
Labour is the party of devolution and we believe in handing back power to communities.,laissez-faire
"We will devolve powers over economic development, complete with the necessary funding.",laissez-faire
"It is through the planning system that communities can shape the kinds of high streets, homes and amenities that they want.",laissez-faire
"But under the Conservatives, planning has been under-resourced and disempowered, with democratic planning authorities unable to stand up to big developers.",laissez-faire
"As a result, planning decisions have become too influenced by narrow economic considerations, with developers’ profit taking precedence over community priorities.",laissez-faire
A Labour government will properly resource and bolster planning authorities with fuller powers to put people and communities at the heart of planning.,laissez-faire
We will update compulsory purchase powers to make them more effective as a tool to drive regeneration and unlock planned development.,laissez-faire
"Labour will end the closure of Crown Post Office branches, which play a major role in serving their communities.",laissez-faire
"We will also set up a commission to establish a Post Bank, owned by the Post Office and providing a full range of banking services in every community.",laissez-faire
"Labour will give communities more power to shape their town centres, by strengthening powers to protect post offices, community pharmacies, high street banks, sports clubs, pubs and independent shops,",laissez-faire
and promote measures to decrease high-street vaca ncies.,laissez-faire
"We will set up a national review of local pubs to examine the causes for their large-scale demise,",laissez-faire
Labour will support tourism at the heart of government.,laissez-faire
"We will reinstate the cross-Whitehall ministerial group on tourism,",laissez-faire
community benefits,laissez-faire
"Across the country we will enable councils to provide first-class bus services by extending the powers to re-regulate local bus services to all areas that want them,",laissez-faire
and we will support the creation of municipal bus companies that are publicly run for passengers not profit.,laissez-faire
"Labour will introduce regulations to designate and protect routes of critical community value, including those that serve local schools, hospitals and isolated settlements in rural areas.",laissez-faire
"We will invest in Scotland, Wales and Northern Ireland too, working with devolved administrations through the UK National Infrastructure Commission and its devolved counterparts.",laissez-faire
"We will refocus the roads building and maintenance programmes, connecting our communities,",laissez-faire
"The Convention will look at extending democracy locally, regionally and nationally, considering the option of a more federalised country.",laissez-faire
We need a relationship of equals with devolved administrations.,laissez-faire
"Labour will create a role for a Minister for England, who will sit under the Secretary of State for Communities and Local Government, and will work with the Secretaries of State for Scotland, Wales and Northern Ireland.",laissez-faire
Labour opposes a second Scottish independence referendum.,laissez-faire
"The Scottish Parliament will receive a huge funding increase from our policies,",laissez-faire
"We will establish a Scottish Investment Bank, with £20 billion of funds available to local projects and Scotland’s small businesses, creating work and stimulating the economy.",laissez-faire
We are proud of the achievements of the Welsh Labour government and its record of delivery.,laissez-faire
"In government, we will work in partnership to stand up for the people of Wales",laissez-faire
"We will bring forward legislation to make the devolution settlement more sustainable as set out by the Welsh Labour government in its Alternative Wales Bill, including the devolution of policing.",laissez-faire
Canada is a trading nation and we've made historic strides to open new markets for Canadian businesses and their workers.,laissez-faire
The Trans-Pacific Partnership is the largest free trade deal in history.,laissez-faire
It provides almost 800 million new customers throughout the Asia-Pacific region for Canadian goods and services.,laissez-faire
"Membership in this agreement is a good deal for Canada, one that will create jobs and opportunities and protect our economy.",laissez-faire
Opening new markets for Canadian businessesand workers.,laissez-faire
we've continued to increase transfer payments to the provinces and territories for health care and education as we promised.,laissez-faire
"increasing transfers to the provinces and territories for health care and education,",laissez-faire
Cut taxes on small businesses from 11 to 9 percent,laissez-faire
Lower payroll taxes on small businesses and workers by more than 20 percent,laissez-faire
Implement the Trans-Pacific Partnership free trade agreement,laissez-faire
"open new markets for Canadians products,",laissez-faire
and lowering taxes on small businesses is the right way for government to protect Canada's fragile economy and create jobs.,laissez-faire
A re-elected Conservative Government will maintain and build on this low-tax record.,laissez-faire
We will not raise taxes on the businesses that create jobs for Canadians or on Canadian workers.,laissez-faire
Our “tax lock” legislation will prohibit income and sales tax rate increases and discretionary payroll tax hikes on Canadian businesses and workers for the next four years.,laissez-faire
"Instead, we will carry out our plan to lower the tax rate on small businesses – which we've already lowered from 13 percent to 11 percent – another two percentage points, to nine percent, by 2019.",laissez-faire
This is the largest reduction in the small business tax rate in a quarter century.,laissez-faire
We have kept payroll taxes low,laissez-faire
"and in 2014 we created the two-year Small Business Job Credit to provide more than $550 million in payroll tax relief for 780,000 job-creating businesses across the country.",laissez-faire
A re-elected Conservative Government will continue to lower these taxes.,laissez-faire
"Beginning in 2017, when the current freeze on EI premiums expires, we will lower them by more than 20 percent – a substantial benefit to Canadian small businesses and workers.",laissez-faire
"Our small businesses will be able to hire even more workers, and for 16 million Canadian workers, it'll mean a significant salary raise.",laissez-faire
"From the days of the French and British traders who first laid the foundations of our modern economy, Canada has been a trading nation.",laissez-faire
Trade is the lifeblood of our economy.,laissez-faire
"It accounts for 60 percent of our GDP, and one in five Canadian jobs.",laissez-faire
Canadian businesses and workers know instinctively that we can compete with the world's best as long as the playing field is level.,laissez-faire
We also know that we're better off when our goods and services can reach global markets without barriers and restrictions.,laissez-faire
Our Conservative Government has reversed this inaction and opened up new markets for Canadian products and services.,laissez-faire
"We've now reached agreements with 44, countries, encompassing more than half the global marketplace, including historic trade deals with South Korea and the European Union, with its 500-million person, $18-trillion economy.",laissez-faire
These agreements have given Canadian businesses and their workers access to more than half the global marketplace.,laissez-faire
Yet there's more to accomplish.,laissez-faire
"In the past few days we have concluded the Trans-Pacific Partnership (TPP) agreement with 11 other founding countries, including the United States, Japan, Australia, and New Zealand.",laissez-faire
The TPP is the largest free trade deal in history.,laissez-faire
It gives  greater access for Canadian goods and services to almost 800 million consumers throughout the fast-growing Asia-Pacific region.,laissez-faire
It's a great deal for Canada that will significantly benefit our economy and Canadians' prosperity.,laissez-faire
"The TPP will protect and create jobs,",laissez-faire
"grow Canada's economy,",laissez-faire
and provide financial security to workers and businesses in all regions of the country.,laissez-faire
"It guarantees preferential access for Canadian goods and services in a range of sectors including agriculture and agri-food, fish and seafood, forestry, metals and mining, and manufactured industrial goods.",laissez-faire
"The Trans-Pacific Partnership is a historic agreement that will protect and create jobs, and grow Canada's economy now and in the future.",laissez-faire
That's why a re-elected Conservative Government will ratify and implement the TPP.,laissez-faire
"As part of the TPP negotiations, we've defended and protected Canada's supply management system, as we committed to.",laissez-faire
Free trade only works when it's also fair – and this means a modern and effective system of remedy when a Canadian company has been treated unjustly.,laissez-faire
A re-elected Conservative Government will take steps to modernize our system and ensure that it's comparable with the practices and policies of our main trading partners.,laissez-faire
To this end we'll:   Mandate the Canada Border Services Agency to carry out a full investigation of trade complaints even in cases when preliminary reviews by the Canadian International Trade Tribunal come back negative.,laissez-faire
"Require the Canadian International Trade Tribunal to carry out an automatic five-year review of every finding of non-compliance, to ensure the conflict has been resolved in a satisfactory manner.",laissez-faire
"Continue to work with stakeholders such as the Canadian Steel Producers Association to ensure that the system is effective and accessible, and ultimately creates a level-playing field for Canadian businesses.",laissez-faire
The federal government provides a wide range of programs and services to firms looking to invest in Canada and to Canadian businesses trying to sell their goods and services abroad.,laissez-faire
These initiatives help attract investment and job creation in Canada,laissez-faire
and support export-oriented Canadian businesses in their search for new market opportunities and new customers.,laissez-faire
Government efforts to attract investment and promote job creation can sometimes be stymied by a lack of coordination.,laissez-faire
"A re-elected Conservative Government will establish an Investment and Trade Promotion Office with a mandate to coordinate the government's various efforts to encourage businesses in other countries to invest in Canada,",laissez-faire
and to promote Canadian exports abroad.,laissez-faire
The Office will be a one-stop shop to attract investment and product mandates to Canada,laissez-faire
and help growing Canadian businesses enter new markets.,laissez-faire
We've taken steps to harmonize Canadian regulations with those of our major trading partners.,laissez-faire
and at the same time allow them to offer greater choice and better prices to Canadian parents with young families.,laissez-faire
Opening new markets for manufacturers to find customers and sell their products.,laissez-faire
"To help with this, we've reduced taxes steadily on these investments.",laissez-faire
A re-elected Conservative Government will carry out our ten-year plan to lower the tax burden on Canadian manufacturers that acquire the machinery and equipment they need to succeed.,laissez-faire
"A re-elected Conservative Government will support a new Advanced Manufacturing Hub in partnership with employers, our colleges and universities, and other stakeholders to encourage the development of new cutting-edge products and technologies.",laissez-faire
"The new center, located in Southwestern Ontario, will become a catalyst for high-quality, value-added investment and jobs in the manufacturing sector.",laissez-faire
"A re-elected Conservative Government will establish a $100-million Manufacturing Technology Demonstration Fund to support large-scale, cutting-edge manufacturing projects in the developmental, pre-commercial stages.",laissez-faire
"We'll also renew the Automotive Innovation Fund for ten years, beginning in 2018-19, at baseline funding of $100 million per year.",laissez-faire
"This will help to create a stable, predictable environment for new automotive investment in Canada.",laissez-faire
"In addition, we'll change the program's parameters in the immediate term to include bricks and mortar as eligible expenses",laissez-faire
and offer grants rather than repayable loans for greenfield investments and investments in existing facilities that guarantee a long-term presence and operation.,laissez-faire
"We'll also work with the provinces and territories, through the Pan-Canadian Framework for the Assessment and Recognition of Foreign Qualifications,",laissez-faire
"Our Conservative Government has helped Canadian businesses invest and grow through targeted tax relief,",laissez-faire
"new financing to develop products and processes,",laissez-faire
Rolling out the $200 million Advanced Manufacturing Fund to support new and innovative products and production methods in Ontario.,laissez-faire
Working with Canada's world-leading aerospace industry to develop a national supplier development initiative to ensure Canada's aerospace industry remains a global technology leader and a major source of high-quality jobs.,laissez-faire
and promoting Canadian products in new markets including through the Trans-Pacific Partnership.,laissez-faire
"A re-elected Conservative Government will continue to pursue new and expanded markets for these products, including establishing a system of certification to demonstrate that products resulting from Aboriginal hunting meet European Union standards.",laissez-faire
"As part of the completion of the Canada-EU Free Trade Agreement, we've committed to working with the Government of Newfoundland and Labrador",laissez-faire
"A re-elected Conservative Government will help Canada's forestry industry fight back by establishing a fund to match private-sector contributions to promote Canadian forestry products and our sustainable management practices, and to counter those who are conducting misinformation campaigns.",laissez-faire
This new commitment builds upon other steps we intend to take to help support Canada's forestry sector and its workers:   A re-elected Conservative Government will continue to pursue untapped market opportunities to expand and diversify our export markets both here in North America and around the world.,laissez-faire
This includes renegotiating an agreement to allow our softwood lumber exports to enter the United States market.,laissez-faire
The Mineral Exploration Tax Credit has helped junior mining companies raise more than $5.5 billion for exploration since 2006.,laissez-faire
"In 2013 alone, more than 250 companies used the credit to raise financing from 19,000 individual investors.",laissez-faire
A re-elected Conservative Government will extend the Mineral Exploration Tax Credit for three years to support further mining exploration and investment.,laissez-faire
A re-elected Conservative Government will support economic development in these communities by establishing an enhanced Mining Exploration Tax Credit for northern and remote mining projects.,laissez-faire
These new commitments build on our current plan to support Canada's mining sector.,laissez-faire
"A re-elected Conservative Government will continue to support jobs and growth in the mining industry by following through on our plan to invest further in the Targeted Geoscience Initiative, to promote increased mineral exploration by the private sector.",laissez-faire
"This means not interfering in the independent project review process,",laissez-faire
"A re-elected Conservative Government will follow through with its plan to support the creation of a Liquefied Natural Gas industry,",laissez-faire
helping investors meet their start-up costs by offering an accelerated Capital Cost Allowance on machinery and equipment used in processing facilities.,laissez-faire
A key part of Canada's Northern Strategy is the devolution of power related to lands and resources to northern governments.,laissez-faire
"– it's about giving the people of the North more say in their own future, and greater control over their own destiny.",laissez-faire
A re-elected Conservative Government will commit to completing the devolution of land and resource powers to the Government of Nunavut over the next four years.,laissez-faire
A re-elected Conservative Government will continue to support the Strategic Investments in Northern Economic Development program to finance economic development projects in the territories.,laissez-faire
And we'll also continue to support the Northern Project Management Office to foster a more stable and attractive investment climate for resource development in the territories.,laissez-faire
Brought in Pension Income Splitting and other new tax relief for Canadian seniors.,laissez-faire
Enacted and expanded Tax-Free Savings Accounts.,laissez-faire
"Introduced the $2,000 Family Tax Cut for families with children.",laissez-faire
"As a result of our Conservative plan, the typical Canadian family now has more than $6,600 in their pockets every year – real benefits, real relief, that they can count on.",laissez-faire
"We understand the financial pressure that families face, and we're focused on helping these families make ends meet.",laissez-faire
"Our plan leaves every family with children with more money in their pockets to spend on their priorities,",laissez-faire
and the long-term financial security to pursue those priorities with confidence.,laissez-faire
"We want every family to succeed,",laissez-faire
and we'll help by lowering their taxes and giving them the freedom to choose what's best for them.,laissez-faire
And that's what a re-elected Conservative Government will continue to do.,laissez-faire
"We'll pass legislation imposing a “tax lock” on increases to federal income tax rates and sales tax rates, and discretionary payroll taxes over the next four years.",laissez-faire
This pledge backs our low-tax commitment with the force of the law.,laissez-faire
"and, if this is contributing to putting the dream of homeownership out of reach of Canadians, we'll work in coordination with provincial governments to take the appropriate action.",laissez-faire
"A re-elected Conservative Government will protect the TFSA and the recent doubling of the annual contribution limit to $10,000 per year.",laissez-faire
"We've:   Introduced Tax-Free Savings Accounts (TFSAs), which 2.7 million Canadian have now opened.",laissez-faire
We'll work with the Government of Quebec to fulfill this promise.,laissez-faire
But there's much more to be done.,laissez-faire
A re-elected Conservative Government will continue to support Canadian communities according to their unique needs and priorities.,laissez-faire
"and support for companies and researchers to develop new, cleaner technologies.",laissez-faire
Some First Nations have expressed an interest in exploring the possibility of legislation that would allow private property ownership within current reserve boundaries while preserving existing governance and tax policy structures.,laissez-faire
Our Government is firmly committed to Canadian federalism.,laissez-faire
and we have provided unprecedented funding to provinces and territories to help them deliver on their responsibilities in health care and education.,laissez-faire
Our vision of federalism respects provincial jurisdiction while recognizing Quebec as a nation within a unified Canada.,laissez-faire
"We have taken steps to keep Canada united while preserving Quebec's culture and linguistic values,",laissez-faire
including granting the province its own seat at UNESCO.,laissez-faire
"And to encourage companies to hire young Canadians for permanent positions, we will also offer a 12-month break on Employment Insurance premiums.",laissez-faire
"We will waive employer premiums for all those between the ages of 18 and 24 who are hired into a permanent position in 2016, 2017, or 2018.",laissez-faire
"We will work with provinces and territories to ensure that they do not assume any additional costs,",laissez-faire
Appropriate compensation will be offered to provinces and territories that do not participate in the Canada Student Loan program.,laissez-faire
We will also work collaboratively with provinces and territories,laissez-faire
"Despite our health care system's value and importance, it has been more than a decade since a Canadian Prime Minister sat down with provincial and territorial Premiers to strengthen the program, and ensure that it can meet current needs and the challenges that come with an aging population.",laissez-faire
We will restart that important conversation,laissez-faire
and provide the collaborative federal leadership that has been missing during the Harper decade.,laissez-faire
"We will negotiate a new Health Accord with provinces and territories, including a long-term agreement on funding.",laissez-faire
We will work with provinces and municipalities across the country to get projects like these done.,laissez-faire
"We will also work with provinces, territories, and First Nations",laissez-faire
"We will kick-start investment in innovation to grow our economy and create good, middle class jobs.",laissez-faire
"To get our economy growing again, we need to immediately invest in helping our businesses and entrepreneurs – including those in manufacturing – become more innovative, competitive, and successful.",laissez-faire
"Over the next three years, we will:  invest $200 million each year in a new Innovation Agenda to significantly expand support for incubators and accelerators, as well as the emerging national network for business innovation and cluster support;",laissez-faire
"and   invest an additional $100 million each year in the Industrial Research Assistance Program, which has a proven track record of helping small- and medium-sized businesses to innovate and become world leaders.",laissez-faire
"We will also work with provinces, territories, and other willing partners,",laissez-faire
"We will work with the provinces and territories to amend their labour codes, to reflect these new federal benefits.",laissez-faire
We will also work with interested provinces and territories so that they can offer the same rights to workers under their jurisdiction.,laissez-faire
"Child care needs vary from family to family, and provinces and territories have responded to these needs in different ways.",laissez-faire
A one-size-fits all national program – particularly one that imposes pre-determined costs on other orders of government – is impractical and unfair.,laissez-faire
"We will meet with provinces, territories, and Indigenous communities to begin work on a new National Early Learning and Child Care Framework, to deliver affordable, high-quality, flexible, and fully inclusive child care for Canadian families.",laissez-faire
"The framework we design together will be administered in collaboration with, and in respect of, provincial jurisdictions.",laissez-faire
and will support existing provincial and territorial efforts.,laissez-faire
"We will work with interested provinces and territories, and Elections Canada, to register young Canadians as a part of their high school or CEGEP curriculum.",laissez-faire
"We will provide national leadership and join with the provinces and territories to take action on climate change,",laissez-faire
"The provinces and territories recognize the need to act now, and have already begun to price carbon and take action to reduce greenhouse gas emissions.",laissez-faire
We will end the cycle of federal parties – of all stripes – setting arbitrary targets without a real federal/provincial/territorial plan in place.,laissez-faire
"We will instead partner with provincial and territorial leaders to develop real climate change solutions, consistent with our international obligations to protect the planet, all while growing our economy.",laissez-faire
"We will work together to establish national emissions-reduction targets,",laissez-faire
"and ensure that the provinces and territories have targeted federal funding and the flexibility to design their own policies to meet these commitments, including their own carbon pricing policies.",laissez-faire
"Partnering with the provinces and territories,",laissez-faire
and work with the provinces and territories,laissez-faire
We will deliver a better quality of life for all Canadians by working with the provinces,laissez-faire
We will provide more support for our clean technology companies to successfully export their products by training trade officials and leading trade missions focused on clean technology.,laissez-faire
"These companies will also be provided with useful training, data, and technical assistance on export opportunities in a more coordinated way.",laissez-faire
We will also work closely with the provinces and territories,laissez-faire
while also working with provinces and territories to avoid duplication;,laissez-faire
